W0405 17:26:50.985000 22012 site-packages\torch\_inductor\utils.py:1691] [0/0] Not enough SMs to use max_autotune_gemm mode
step:        0 | loss:   5.3029 | norm:   0.6533 | time:    22.22 | tok/s: 259.295641 | lr: 0.000100
step:     2410 | loss:   2.0778 | norm:   3.0270 | time:  2812.66 | tok/s: 15153.043539 | lr: 0.010000
step:     2420 | loss:   2.0526 | norm:   3.1037 | time:  2822.22 | tok/s: 24023.437970 | lr: 0.010000
step:     2430 | loss:   2.0690 | norm:   2.9966 | time:  2828.75 | tok/s: 26713.775089 | lr: 0.010000
step:     2440 | loss:   2.1088 | norm:   3.9262 | time:  2834.81 | tok/s: 27138.207165 | lr: 0.010000
step:     2450 | loss:   2.1682 | norm:   2.9326 | time:  2840.87 | tok/s: 27297.320908 | lr: 0.010000
step:     2460 | loss:   2.0609 | norm:   3.0368 | time:  2846.90 | tok/s: 27338.718132 | lr: 0.010000
step:     2470 | loss:   1.9913 | norm:   3.2603 | time:  2852.98 | tok/s: 27365.194622 | lr: 0.010000
step:     2480 | loss:   2.0937 | norm:   2.9118 | time:  2859.16 | tok/s: 25665.144525 | lr: 0.010000
step:     2490 | loss:   2.0949 | norm:   2.9778 | time:  2865.73 | tok/s: 26165.610973 | lr: 0.010000
step:     2500 | loss:   2.1466 | norm:   3.3818 | time:  2871.78 | tok/s: 25805.266664 | lr: 0.010000
step:     2510 | loss:   1.9994 | norm:   8.7808 | time:  2877.93 | tok/s: 27338.729008 | lr: 0.010000
step:     2520 | loss:   2.1812 | norm:   4.3996 | time:  2883.92 | tok/s: 27239.669988 | lr: 0.010000
step:     2530 | loss:   2.0932 | norm:   3.1002 | time:  2889.91 | tok/s: 26807.512533 | lr: 0.010000
step:     2540 | loss:   2.1789 | norm:   3.6028 | time:  2895.96 | tok/s: 27155.354840 | lr: 0.010000
step:     2550 | loss:   2.3719 | norm:   6.6955 | time:  2902.00 | tok/s: 27089.040025 | lr: 0.010000
step:     2560 | loss:   2.1073 | norm:   3.8690 | time:  2908.03 | tok/s: 27157.340179 | lr: 0.010000
step:     2570 | loss:   1.9910 | norm:   3.7752 | time:  2914.06 | tok/s: 27336.162468 | lr: 0.010000
step:     2580 | loss:   2.2027 | norm:   3.4372 | time:  2920.05 | tok/s: 26708.293134 | lr: 0.010000
step:     2590 | loss:   2.1122 | norm:   4.7431 | time:  2926.10 | tok/s: 27344.004979 | lr: 0.010000
step:     2600 | loss:   1.8827 | norm:   2.9284 | time:  2932.10 | tok/s: 27319.795806 | lr: 0.010000
step:     2610 | loss:   2.0461 | norm:   2.9374 | time:  2938.09 | tok/s: 26743.029417 | lr: 0.010000
step:     2620 | loss:   1.9619 | norm:   2.9386 | time:  2944.15 | tok/s: 27368.703990 | lr: 0.010000
step:     2630 | loss:   2.0514 | norm:   4.1687 | time:  2950.14 | tok/s: 26704.805789 | lr: 0.010000
step:     2640 | loss:   2.0720 | norm:   3.2286 | time:  2956.20 | tok/s: 27423.258283 | lr: 0.010000
step:     2650 | loss:   2.1540 | norm:   3.7087 | time:  2962.19 | tok/s: 26817.105610 | lr: 0.010000
step:     2660 | loss:   2.4229 | norm:   3.1128 | time:  2968.24 | tok/s: 27114.959994 | lr: 0.010000
step:     2670 | loss:   2.1533 | norm:   3.3255 | time:  2974.27 | tok/s: 27366.720324 | lr: 0.010000
step:     2680 | loss:   1.9562 | norm:   3.5746 | time:  2980.26 | tok/s: 27282.906976 | lr: 0.010000
step:     2690 | loss:   2.1432 | norm:   3.2689 | time:  2986.26 | tok/s: 27243.233635 | lr: 0.010000
step:     2700 | loss:   1.8226 | norm:   3.2647 | time:  2992.25 | tok/s: 27264.061803 | lr: 0.010000
step:     2710 | loss:   2.0690 | norm:   3.1464 | time:  2998.25 | tok/s: 26432.184405 | lr: 0.010000
step:     2720 | loss:   1.9202 | norm:   3.4410 | time:  3004.32 | tok/s: 27336.456074 | lr: 0.010000
step:     2730 | loss:   1.9810 | norm:   3.5351 | time:  3010.31 | tok/s: 27317.667190 | lr: 0.010000
step:     2740 | loss:   1.9355 | norm:   2.9493 | time:  3016.31 | tok/s: 27301.268428 | lr: 0.010000
step:     2750 | loss:   2.1682 | norm:   3.3029 | time:  3022.30 | tok/s: 27219.482808 | lr: 0.010000
step:     2760 | loss:   2.0991 | norm:   2.8563 | time:  3028.30 | tok/s: 26702.657788 | lr: 0.010000
step:     2770 | loss:   2.2991 | norm:   6.0324 | time:  3034.35 | tok/s: 27030.829122 | lr: 0.010000
step:     2780 | loss:   2.3810 | norm:   3.8191 | time:  3040.39 | tok/s: 27132.935313 | lr: 0.010000
step:     2790 | loss:   2.0953 | norm:   3.5343 | time:  3046.42 | tok/s: 27290.242090 | lr: 0.010000
step:     2800 | loss:   1.9905 | norm:   3.7559 | time:  3052.41 | tok/s: 27270.261274 | lr: 0.010000
step:     2810 | loss:   2.0101 | norm:   3.1391 | time:  3058.41 | tok/s: 27231.876413 | lr: 0.010000
step:     2820 | loss:   2.0710 | norm:   7.2150 | time:  3064.41 | tok/s: 26713.401248 | lr: 0.010000
step:     2830 | loss:   1.9940 | norm:   2.8357 | time:  3070.46 | tok/s: 27069.843144 | lr: 0.010000
step:     2840 | loss:   1.9047 | norm:   3.0862 | time:  3076.49 | tok/s: 27066.591228 | lr: 0.010000
step:     2850 | loss:   2.3610 | norm:   3.2129 | time:  3082.53 | tok/s: 27250.644684 | lr: 0.010000
step:     2860 | loss:   1.9168 | norm:   3.0708 | time:  3088.52 | tok/s: 27257.627290 | lr: 0.010000
step:     2870 | loss:   2.1551 | norm:   4.0904 | time:  3094.51 | tok/s: 26764.016742 | lr: 0.010000
step:     2880 | loss:   2.0343 | norm:   3.0226 | time:  3100.57 | tok/s: 27143.899207 | lr: 0.010000
step:     2890 | loss:   2.0037 | norm:   2.9351 | time:  3106.63 | tok/s: 26964.295084 | lr: 0.010000
step:     2900 | loss:   1.9065 | norm:   3.9188 | time:  3112.67 | tok/s: 27302.092780 | lr: 0.010000
step:     2910 | loss:   1.9293 | norm:   3.0049 | time:  3118.66 | tok/s: 26816.184712 | lr: 0.010000
step:     2920 | loss:   2.3138 | norm:   3.0337 | time:  3124.72 | tok/s: 27114.072017 | lr: 0.010000
step:     2930 | loss:   2.1472 | norm:   3.2242 | time:  3130.75 | tok/s: 26994.270641 | lr: 0.010000
step:     2940 | loss:   2.0477 | norm:   3.6424 | time:  3136.78 | tok/s: 27137.789200 | lr: 0.010000
step:     2950 | loss:   2.0719 | norm:   2.8397 | time:  3142.81 | tok/s: 27338.119955 | lr: 0.010000
step:     2960 | loss:   2.0385 | norm:   3.5249 | time:  3148.80 | tok/s: 27277.134837 | lr: 0.010000
step:     2970 | loss:   2.0976 | norm:   3.3365 | time:  3154.80 | tok/s: 27290.036176 | lr: 0.010000
step:     2980 | loss:   1.9931 | norm:   3.7202 | time:  3160.79 | tok/s: 26818.487076 | lr: 0.010000
step:     2990 | loss:   2.0625 | norm:   4.0084 | time:  3166.85 | tok/s: 27098.760883 | lr: 0.010000
step:     3000 | loss:   2.2217 | norm:   3.7309 | time:  3172.88 | tok/s: 27301.431126 | lr: 0.010000
step:     3010 | loss:   2.2966 | norm:   3.3823 | time:  3178.87 | tok/s: 27246.301277 | lr: 0.010000
step:     3020 | loss:   2.0882 | norm:   3.1396 | time:  3184.86 | tok/s: 26774.653162 | lr: 0.010000
step:     3030 | loss:   2.2277 | norm:   5.9033 | time:  3190.92 | tok/s: 27096.506305 | lr: 0.010000
step:     3040 | loss:   1.9692 | norm:   2.4904 | time:  3196.96 | tok/s: 27100.310456 | lr: 0.010000
step:     3050 | loss:   2.0356 | norm:   2.7186 | time:  3202.99 | tok/s: 27347.715695 | lr: 0.010000
step:     3060 | loss:   1.9955 | norm:   2.6243 | time:  3208.98 | tok/s: 27236.560659 | lr: 0.010000
step:     3070 | loss:   1.9590 | norm:   2.7596 | time:  3214.97 | tok/s: 26634.299882 | lr: 0.010000
step:     3080 | loss:   1.9512 | norm:   5.8310 | time:  3221.03 | tok/s: 27166.616092 | lr: 0.010000
step:     3090 | loss:   2.1443 | norm:   3.2418 | time:  3227.07 | tok/s: 27060.718436 | lr: 0.010000
step:     3100 | loss:   2.2475 | norm:   3.8049 | time:  3233.10 | tok/s: 27294.740454 | lr: 0.010000
step:     3110 | loss:   2.0676 | norm:   2.5415 | time:  3239.09 | tok/s: 27216.830814 | lr: 0.010000
step:     3120 | loss:   2.2246 | norm:   3.3055 | time:  3245.09 | tok/s: 26837.203214 | lr: 0.010000
step:     3130 | loss:   2.0118 | norm:   3.3172 | time:  3251.15 | tok/s: 27095.993467 | lr: 0.010000
step:     3140 | loss:   2.1184 | norm:   3.0068 | time:  3257.19 | tok/s: 27343.635050 | lr: 0.010000
step:     3150 | loss:   2.1624 | norm:   4.9546 | time:  3263.18 | tok/s: 27268.605642 | lr: 0.010000
step:     3160 | loss:   2.0823 | norm:   2.6078 | time:  3269.17 | tok/s: 27250.428561 | lr: 0.010000
step:     3170 | loss:   2.0206 | norm:   3.2511 | time:  3275.17 | tok/s: 26705.189767 | lr: 0.010000
step:     3180 | loss:   1.9958 | norm:   2.7003 | time:  3281.22 | tok/s: 27092.842080 | lr: 0.010000
step:     3190 | loss:   1.9723 | norm:   3.4964 | time:  3287.25 | tok/s: 27123.917911 | lr: 0.010000
step:     3200 | loss:   1.9483 | norm:   2.9221 | time:  3293.28 | tok/s: 27346.464168 | lr: 0.010000
step:     3210 | loss:   1.9187 | norm:   2.6391 | time:  3299.27 | tok/s: 26662.097528 | lr: 0.010000
step:     3220 | loss:   2.0296 | norm:   2.8813 | time:  3305.33 | tok/s: 27080.243856 | lr: 0.010000
step:     3230 | loss:   2.0210 | norm:   5.7825 | time:  3311.37 | tok/s: 27147.030311 | lr: 0.010000
step:     3240 | loss:   2.0569 | norm:   3.3135 | time:  3317.40 | tok/s: 27367.592229 | lr: 0.010000
step:     3250 | loss:   1.9434 | norm:   3.7285 | time:  3323.39 | tok/s: 27263.445256 | lr: 0.010000
step:     3260 | loss:   2.0665 | norm:   3.1692 | time:  3329.38 | tok/s: 27307.951449 | lr: 0.010000
step:     3270 | loss:   2.1521 | norm:   3.2937 | time:  3335.37 | tok/s: 27267.209873 | lr: 0.010000
step:     3280 | loss:   2.0634 | norm:   3.4035 | time:  3341.38 | tok/s: 26803.863318 | lr: 0.010000
step:     3290 | loss:   1.9704 | norm:   2.6926 | time:  3347.45 | tok/s: 27035.933727 | lr: 0.010000
step:     3300 | loss:   2.0154 | norm:   3.3084 | time:  3353.48 | tok/s: 27138.603708 | lr: 0.010000
step:     3310 | loss:   2.0609 | norm:   3.6112 | time:  3359.51 | tok/s: 27072.925189 | lr: 0.010000
step:     3320 | loss:   2.0680 | norm:   3.0456 | time:  3365.54 | tok/s: 27137.124768 | lr: 0.010000
step:     3330 | loss:   2.0302 | norm:   2.7455 | time:  3371.57 | tok/s: 27320.251981 | lr: 0.010000
step:     3340 | loss:   2.0264 | norm:   3.0936 | time:  3377.56 | tok/s: 27275.673239 | lr: 0.010000
step:     3350 | loss:   1.8563 | norm:   3.1792 | time:  3383.55 | tok/s: 26752.170219 | lr: 0.010000
step:     3360 | loss:   2.0205 | norm:   3.1720 | time:  3389.61 | tok/s: 27292.604901 | lr: 0.010000
step:     3370 | loss:   2.0469 | norm:   3.3922 | time:  3395.75 | tok/s: 27429.738396 | lr: 0.010000
step:     3380 | loss:   1.9807 | norm:   5.7601 | time:  3401.74 | tok/s: 26675.137952 | lr: 0.010000
step:     3390 | loss:   2.0320 | norm:   2.7581 | time:  3407.79 | tok/s: 27371.156721 | lr: 0.010000
step:     3400 | loss:   2.1330 | norm:   3.5057 | time:  3413.78 | tok/s: 26645.102039 | lr: 0.010000
step:     3410 | loss:   2.1813 | norm:   3.0725 | time:  3419.85 | tok/s: 27290.155389 | lr: 0.010000
step:     3420 | loss:   1.9881 | norm:   3.5669 | time:  3425.84 | tok/s: 26883.324519 | lr: 0.010000
step:     3430 | loss:   2.1204 | norm:   3.5301 | time:  3431.90 | tok/s: 27094.786239 | lr: 0.010000
step:     3440 | loss:   2.0713 | norm:   3.6716 | time:  3437.92 | tok/s: 27320.719033 | lr: 0.010000
step:     3450 | loss:   1.9737 | norm:   3.3421 | time:  3443.92 | tok/s: 26815.807999 | lr: 0.010000
step:     3460 | loss:   1.9138 | norm:   2.7234 | time:  3449.98 | tok/s: 27123.950029 | lr: 0.010000
step:     3470 | loss:   2.0238 | norm:   3.1405 | time:  3456.01 | tok/s: 27023.388361 | lr: 0.010000
step:     3480 | loss:   2.0210 | norm:   4.4373 | time:  3462.04 | tok/s: 27164.253569 | lr: 0.010000
step:     3490 | loss:   2.0056 | norm:   2.7288 | time:  3468.07 | tok/s: 27122.536914 | lr: 0.010000
step:     3500 | loss:   2.0112 | norm:   3.5670 | time:  3474.10 | tok/s: 27047.394203 | lr: 0.010000
step:     3510 | loss:   1.9899 | norm:   3.6012 | time:  3480.13 | tok/s: 27284.196024 | lr: 0.010000
step:     3520 | loss:   1.8268 | norm:   3.1020 | time:  3486.13 | tok/s: 26790.602764 | lr: 0.010000
step:     3530 | loss:   2.0047 | norm:   3.3461 | time:  3492.18 | tok/s: 27032.785659 | lr: 0.010000
step:     3540 | loss:   1.9209 | norm:   3.2886 | time:  3498.21 | tok/s: 27353.637515 | lr: 0.010000
step:     3550 | loss:   1.9335 | norm:   2.9910 | time:  3504.21 | tok/s: 26818.194026 | lr: 0.010000
step:     3560 | loss:   1.9496 | norm:   2.5722 | time:  3510.26 | tok/s: 27358.766750 | lr: 0.010000
step:     3570 | loss:   1.9155 | norm:   3.2496 | time:  3516.25 | tok/s: 26865.216175 | lr: 0.010000
step:     3580 | loss:   1.9430 | norm:   2.9508 | time:  3522.31 | tok/s: 27072.189274 | lr: 0.010000
step:     3590 | loss:   1.9388 | norm:   3.3557 | time:  3528.34 | tok/s: 27343.537130 | lr: 0.010000
step:     3600 | loss:   1.9661 | norm:   4.5864 | time:  3534.33 | tok/s: 26716.807743 | lr: 0.010000
step:     3610 | loss:   2.0288 | norm:   4.6027 | time:  3540.38 | tok/s: 27304.772267 | lr: 0.010000
step:     3620 | loss:   1.9703 | norm:   2.8773 | time:  3546.37 | tok/s: 27341.470083 | lr: 0.010000
step:     3630 | loss:   2.2608 | norm:   3.9980 | time:  3552.36 | tok/s: 27224.001014 | lr: 0.010000
step:     3640 | loss:   2.0126 | norm:   2.8994 | time:  3558.36 | tok/s: 26853.070048 | lr: 0.010000
step:     3650 | loss:   1.9184 | norm:   2.8393 | time:  3564.41 | tok/s: 27121.616328 | lr: 0.010000
step:     3660 | loss:   2.1161 | norm:   4.6839 | time:  3570.44 | tok/s: 27360.182802 | lr: 0.010000
step:     3670 | loss:   1.9365 | norm:   3.2826 | time:  3576.43 | tok/s: 26783.565062 | lr: 0.010000
step:     3680 | loss:   1.9501 | norm:   3.1265 | time:  3582.49 | tok/s: 27256.124538 | lr: 0.010000
step:     3690 | loss:   2.0025 | norm:   3.0055 | time:  3588.48 | tok/s: 26817.628876 | lr: 0.010000
step:     3700 | loss:   1.8542 | norm:   3.2218 | time:  3594.53 | tok/s: 27142.333925 | lr: 0.010000
