W0404 19:50:16.536000 29748 site-packages\torch\_inductor\utils.py:1691] [0/0] Not enough SMs to use max_autotune_gemm mode
step:        0 | loss:   5.3038 | norm:   0.9764 | time:    14.77 | tok/s: 69.367576 | lr: 0.000100
step:     2440 | loss:   2.6817 | norm:   6.4378 | time:   738.49 | tok/s: 14983.001563 | lr: 0.010000
step:     2450 | loss:   2.7721 | norm:   5.3948 | time:   741.21 | tok/s: 15031.493041 | lr: 0.010000
step:     2460 | loss:   2.3888 | norm:   6.6084 | time:   743.93 | tok/s: 15119.477506 | lr: 0.010000
step:     2470 | loss:   2.4210 | norm:   5.2479 | time:   746.67 | tok/s: 15184.826004 | lr: 0.010000
step:     2480 | loss:   2.7558 | norm:   4.9756 | time:   749.39 | tok/s: 15044.972536 | lr: 0.010000
step:     2490 | loss:   2.5032 | norm:   4.1174 | time:   752.12 | tok/s: 15124.495605 | lr: 0.010000
step:     2500 | loss:   2.4600 | norm:   4.8853 | time:   754.84 | tok/s: 15155.369465 | lr: 0.010000
step:     2510 | loss:   2.3799 | norm:   4.0537 | time:   757.58 | tok/s: 15181.860441 | lr: 0.010000
step:     2520 | loss:   2.8226 | norm:   6.6458 | time:   760.30 | tok/s: 15047.199504 | lr: 0.010000
step:     2530 | loss:   2.6034 | norm:   5.2736 | time:   763.03 | tok/s: 15120.275920 | lr: 0.010000
step:     2540 | loss:   2.5081 | norm:   5.0346 | time:   765.75 | tok/s: 15122.977844 | lr: 0.010000
step:     2550 | loss:   2.9505 | norm:   5.9927 | time:   768.47 | tok/s: 15165.871748 | lr: 0.010000
step:     2560 | loss:   2.6134 | norm:   4.8571 | time:   771.20 | tok/s: 15022.095401 | lr: 0.010000
step:     2570 | loss:   2.5212 | norm:   5.3623 | time:   773.92 | tok/s: 15003.649796 | lr: 0.010000
step:     2580 | loss:   2.6138 | norm:   6.7998 | time:   776.66 | tok/s: 15202.401594 | lr: 0.010000
step:     2590 | loss:   2.2117 | norm:   4.7915 | time:   779.38 | tok/s: 15085.331277 | lr: 0.010000
step:     2600 | loss:   2.4833 | norm:   6.4195 | time:   782.11 | tok/s: 15141.090999 | lr: 0.010000
step:     2610 | loss:   2.6979 | norm:   7.4909 | time:   784.83 | tok/s: 15136.008542 | lr: 0.010000
step:     2620 | loss:   2.7131 | norm:   5.1443 | time:   787.57 | tok/s: 15009.404262 | lr: 0.010000
step:     2630 | loss:   2.3292 | norm:   5.1747 | time:   790.29 | tok/s: 15079.902308 | lr: 0.010000
step:     2640 | loss:   2.6763 | norm:   4.4501 | time:   793.02 | tok/s: 15170.451818 | lr: 0.010000
step:     2650 | loss:   2.6508 | norm:   5.2770 | time:   795.74 | tok/s: 14674.355117 | lr: 0.010000
step:     2660 | loss:   2.8240 | norm:   7.4126 | time:   798.47 | tok/s: 15171.402998 | lr: 0.010000
step:     2670 | loss:   2.7016 | norm:   5.5238 | time:   801.19 | tok/s: 15055.414675 | lr: 0.010000
step:     2680 | loss:   2.5282 | norm:   5.8604 | time:   803.91 | tok/s: 15055.546613 | lr: 0.010000
step:     2690 | loss:   2.4448 | norm:   4.7620 | time:   806.65 | tok/s: 15085.582959 | lr: 0.010000
step:     2700 | loss:   2.6166 | norm:   4.9459 | time:   809.37 | tok/s: 15172.046117 | lr: 0.010000
step:     2710 | loss:   2.5650 | norm:   4.8893 | time:   812.10 | tok/s: 15039.217100 | lr: 0.010000
step:     2720 | loss:   2.5752 | norm:   4.4753 | time:   814.82 | tok/s: 15073.961406 | lr: 0.010000
step:     2730 | loss:   2.4535 | norm:   4.7603 | time:   817.55 | tok/s: 15112.322164 | lr: 0.010000
step:     2740 | loss:   2.4817 | norm:   6.9703 | time:   820.27 | tok/s: 15047.436735 | lr: 0.010000
step:     2750 | loss:   2.6936 | norm:   4.8989 | time:   823.00 | tok/s: 15119.397670 | lr: 0.010000
step:     2760 | loss:   2.9907 | norm:   5.0517 | time:   825.72 | tok/s: 15104.881414 | lr: 0.010000
step:     2770 | loss:   2.7142 | norm:   4.8833 | time:   828.46 | tok/s: 15136.181903 | lr: 0.010000
step:     2780 | loss:   2.5570 | norm:   5.8370 | time:   831.18 | tok/s: 15128.664356 | lr: 0.010000
step:     2790 | loss:   2.6062 | norm:   5.8327 | time:   833.90 | tok/s: 15066.267689 | lr: 0.010000
step:     2800 | loss:   2.5629 | norm:   5.1336 | time:   836.64 | tok/s: 15059.149409 | lr: 0.010000
step:     2810 | loss:   2.3020 | norm:   5.0288 | time:   839.37 | tok/s: 15197.170354 | lr: 0.010000
step:     2820 | loss:   2.6013 | norm:   7.6016 | time:   842.09 | tok/s: 15016.685591 | lr: 0.010000
step:     2830 | loss:   2.6604 | norm:   4.7678 | time:   844.82 | tok/s: 15043.259933 | lr: 0.010000
step:     2840 | loss:   2.4430 | norm:   4.7061 | time:   847.56 | tok/s: 15126.879370 | lr: 0.010000
step:     2850 | loss:   2.7204 | norm:   5.8575 | time:   850.28 | tok/s: 15077.176057 | lr: 0.010000
step:     2860 | loss:   2.5474 | norm:   4.8265 | time:   853.00 | tok/s: 15173.506735 | lr: 0.010000
step:     2870 | loss:   2.5934 | norm:   5.0948 | time:   855.72 | tok/s: 15061.261740 | lr: 0.010000
step:     2880 | loss:   2.5920 | norm:   6.5893 | time:   858.45 | tok/s: 15137.769007 | lr: 0.010000
step:     2890 | loss:   2.6501 | norm:   5.0108 | time:   861.18 | tok/s: 15003.623590 | lr: 0.010000
step:     2900 | loss:   2.4796 | norm:   4.9714 | time:   863.90 | tok/s: 15106.236148 | lr: 0.010000
step:     2910 | loss:   2.6001 | norm:   4.3136 | time:   866.62 | tok/s: 14774.594714 | lr: 0.010000
step:     2920 | loss:   2.3565 | norm:   5.7376 | time:   869.37 | tok/s: 15213.790976 | lr: 0.010000
step:     2930 | loss:   2.5582 | norm:   5.1084 | time:   872.09 | tok/s: 15141.291165 | lr: 0.010000
step:     2940 | loss:   2.5005 | norm:   6.4024 | time:   874.81 | tok/s: 15061.340964 | lr: 0.010000
step:     2950 | loss:   2.5776 | norm:   5.1426 | time:   877.55 | tok/s: 15159.194089 | lr: 0.010000
step:     2960 | loss:   2.5585 | norm:   4.7371 | time:   880.27 | tok/s: 15147.125008 | lr: 0.010000
step:     2970 | loss:   2.8678 | norm:   5.6386 | time:   882.99 | tok/s: 14971.380902 | lr: 0.010000
step:     2980 | loss:   2.5595 | norm:   4.0789 | time:   885.72 | tok/s: 15130.756256 | lr: 0.010000
step:     2990 | loss:   2.6791 | norm:   6.4803 | time:   888.46 | tok/s: 15099.823234 | lr: 0.010000
step:     3000 | loss:   2.7654 | norm:   6.9323 | time:   891.18 | tok/s: 15066.399817 | lr: 0.010000
step:     3010 | loss:   2.5990 | norm:   5.4350 | time:   893.91 | tok/s: 15079.412569 | lr: 0.010000
step:     3020 | loss:   2.5013 | norm:   5.5007 | time:   896.63 | tok/s: 15135.821851 | lr: 0.010000
step:     3030 | loss:   2.6352 | norm:   4.1347 | time:   899.37 | tok/s: 15080.034676 | lr: 0.010000
step:     3040 | loss:   2.4500 | norm:   4.9045 | time:   902.09 | tok/s: 15109.916406 | lr: 0.010000
step:     3050 | loss:   2.6798 | norm:   5.6394 | time:   904.81 | tok/s: 15095.033700 | lr: 0.010000
step:     3060 | loss:   2.7368 | norm:   5.3187 | time:   907.55 | tok/s: 15174.257254 | lr: 0.010000
step:     3070 | loss:   2.5111 | norm:   7.1906 | time:   910.27 | tok/s: 15106.687780 | lr: 0.010000
step:     3080 | loss:   2.4492 | norm:   4.6418 | time:   913.00 | tok/s: 15162.298001 | lr: 0.010000
step:     3090 | loss:   2.7258 | norm:   5.5931 | time:   915.72 | tok/s: 15083.596231 | lr: 0.010000
step:     3100 | loss:   2.4318 | norm:   5.2475 | time:   918.45 | tok/s: 15143.666879 | lr: 0.010000
step:     3110 | loss:   2.5519 | norm:   4.5048 | time:   921.17 | tok/s: 15213.750558 | lr: 0.010000
step:     3120 | loss:   2.6236 | norm:   4.6441 | time:   923.89 | tok/s: 14966.411722 | lr: 0.010000
step:     3130 | loss:   2.4161 | norm:   4.8248 | time:   926.62 | tok/s: 15128.198088 | lr: 0.010000
step:     3140 | loss:   2.5286 | norm:   4.9438 | time:   929.36 | tok/s: 15039.533074 | lr: 0.010000
step:     3150 | loss:   2.6183 | norm:   5.9921 | time:   932.09 | tok/s: 15067.007636 | lr: 0.010000
step:     3160 | loss:   2.5577 | norm:   4.5180 | time:   934.81 | tok/s: 15147.392111 | lr: 0.010000
step:     3170 | loss:   2.3983 | norm:   4.5512 | time:   937.53 | tok/s: 14922.835138 | lr: 0.010000
step:     3180 | loss:   2.5370 | norm:   4.7537 | time:   940.27 | tok/s: 15165.041739 | lr: 0.010000
step:     3190 | loss:   2.5398 | norm:   5.2612 | time:   942.99 | tok/s: 15136.235246 | lr: 0.010000
step:     3200 | loss:   2.5962 | norm:   7.2387 | time:   945.72 | tok/s: 15137.728992 | lr: 0.010000
step:     3210 | loss:   2.4510 | norm:   3.8890 | time:   948.45 | tok/s: 15128.211409 | lr: 0.010000
step:     3220 | loss:   2.6007 | norm:   6.3255 | time:   951.18 | tok/s: 15136.395276 | lr: 0.010000
step:     3230 | loss:   2.3788 | norm:   4.9541 | time:   953.90 | tok/s: 15141.010934 | lr: 0.010000
step:     3240 | loss:   2.5207 | norm:   4.2868 | time:   956.62 | tok/s: 15032.755718 | lr: 0.010000
step:     3250 | loss:   2.5350 | norm:   4.9964 | time:   959.36 | tok/s: 15229.300390 | lr: 0.010000
step:     3260 | loss:   2.3524 | norm:   4.4948 | time:   962.08 | tok/s: 15133.501921 | lr: 0.010000
step:     3270 | loss:   2.2727 | norm:   5.1067 | time:   964.80 | tok/s: 15021.858968 | lr: 0.010000
step:     3280 | loss:   2.3125 | norm:   6.8212 | time:   967.52 | tok/s: 15136.475292 | lr: 0.010000
step:     3290 | loss:   2.6359 | norm:   7.4750 | time:   970.27 | tok/s: 15058.938209 | lr: 0.010000
step:     3300 | loss:   2.5225 | norm:   5.3939 | time:   972.99 | tok/s: 15074.001084 | lr: 0.010000
step:     3310 | loss:   2.6024 | norm:   4.7564 | time:   975.71 | tok/s: 15130.143283 | lr: 0.010000
step:     3320 | loss:   2.5449 | norm:   5.5957 | time:   978.44 | tok/s: 15155.610119 | lr: 0.010000
step:     3330 | loss:   2.2609 | norm:   7.6328 | time:   981.17 | tok/s: 15041.955980 | lr: 0.010000
step:     3340 | loss:   2.3729 | norm:   5.0685 | time:   983.89 | tok/s: 15118.599349 | lr: 0.010000
step:     3350 | loss:   2.5502 | norm:   7.5990 | time:   986.62 | tok/s: 15063.625613 | lr: 0.010000
step:     3360 | loss:   2.4690 | norm:   4.3931 | time:   989.36 | tok/s: 15119.876703 | lr: 0.010000
step:     3370 | loss:   2.5761 | norm:   4.7937 | time:   992.08 | tok/s: 15159.822796 | lr: 0.010000
step:     3380 | loss:   2.6522 | norm:   4.9452 | time:   994.80 | tok/s: 15158.217691 | lr: 0.010000
step:     3390 | loss:   2.4282 | norm:   5.1109 | time:   997.53 | tok/s: 15075.932367 | lr: 0.010000
step:     3400 | loss:   2.5373 | norm:   5.1583 | time:  1000.26 | tok/s: 15222.310499 | lr: 0.010000
step:     3410 | loss:   2.4410 | norm:   5.0912 | time:  1002.98 | tok/s: 15043.694633 | lr: 0.010000
step:     3420 | loss:   2.5709 | norm:   5.3430 | time:  1005.70 | tok/s: 14948.531747 | lr: 0.010000
step:     3430 | loss:   2.7365 | norm:   5.4594 | time:  1008.43 | tok/s: 14995.674251 | lr: 0.010000
step:     3440 | loss:   2.4005 | norm:   5.6489 | time:  1011.16 | tok/s: 15013.929663 | lr: 0.010000
step:     3450 | loss:   2.5353 | norm:   5.4379 | time:  1013.88 | tok/s: 15040.533745 | lr: 0.010000
step:     3460 | loss:   2.7515 | norm:   6.1656 | time:  1016.61 | tok/s: 15139.396468 | lr: 0.010000
step:     3470 | loss:   2.5357 | norm:   5.6396 | time:  1019.36 | tok/s: 15112.774160 | lr: 0.010000
step:     3480 | loss:   2.4447 | norm:   5.7388 | time:  1022.08 | tok/s: 15077.004045 | lr: 0.010000
step:     3490 | loss:   2.5721 | norm:   6.0021 | time:  1024.81 | tok/s: 15137.355528 | lr: 0.010000
step:     3500 | loss:   2.4902 | norm:   5.2779 | time:  1027.53 | tok/s: 15030.085933 | lr: 0.010000
step:     3510 | loss:   2.5721 | norm:   5.5358 | time:  1030.25 | tok/s: 15053.580978 | lr: 0.010000
step:     3520 | loss:   2.5540 | norm:   5.4470 | time:  1032.97 | tok/s: 15140.397129 | lr: 0.010000
step:     3530 | loss:   2.7623 | norm:   4.7746 | time:  1035.70 | tok/s: 15045.301928 | lr: 0.010000
step:     3540 | loss:   2.6445 | norm:   4.6115 | time:  1038.42 | tok/s: 15052.631325 | lr: 0.010000
step:     3550 | loss:   2.6337 | norm:   4.6330 | time:  1041.16 | tok/s: 15174.538718 | lr: 0.010000
step:     3560 | loss:   2.3977 | norm:   6.0062 | time:  1043.88 | tok/s: 15041.508211 | lr: 0.010000
step:     3570 | loss:   2.6158 | norm:   5.3330 | time:  1046.61 | tok/s: 14976.758112 | lr: 0.010000
step:     3580 | loss:   2.4108 | norm:   4.8633 | time:  1049.33 | tok/s: 15152.736143 | lr: 0.010000
step:     3590 | loss:   2.6384 | norm:   5.1522 | time:  1052.05 | tok/s: 15051.404867 | lr: 0.010000
step:     3600 | loss:   2.4963 | norm:   5.0506 | time:  1054.77 | tok/s: 15115.047843 | lr: 0.010000
step:     3610 | loss:   2.4332 | norm:   4.3925 | time:  1057.50 | tok/s: 15168.000735 | lr: 0.010000
step:     3620 | loss:   2.5256 | norm:   4.4625 | time:  1060.24 | tok/s: 15028.876293 | lr: 0.010000
step:     3630 | loss:   2.6529 | norm:   6.3028 | time:  1062.96 | tok/s: 15101.827514 | lr: 0.010000
step:     3640 | loss:   2.5802 | norm:   4.2580 | time:  1065.69 | tok/s: 15129.423769 | lr: 0.010000
step:     3650 | loss:   2.2894 | norm:   4.7184 | time:  1068.41 | tok/s: 14992.585843 | lr: 0.010000
step:     3660 | loss:   2.2935 | norm:   4.8859 | time:  1071.13 | tok/s: 15074.953436 | lr: 0.010000
step:     3670 | loss:   2.5001 | norm:   4.8803 | time:  1073.86 | tok/s: 15186.463599 | lr: 0.010000
step:     3680 | loss:   2.6654 | norm:   5.1830 | time:  1076.58 | tok/s: 15185.577643 | lr: 0.010000
step:     3690 | loss:   2.6074 | norm:   4.4783 | time:  1079.30 | tok/s: 15082.298518 | lr: 0.010000
step:     3700 | loss:   2.5238 | norm:   5.2690 | time:  1082.04 | tok/s: 15165.148831 | lr: 0.010000
step:     3710 | loss:   2.5831 | norm:   5.1754 | time:  1084.77 | tok/s: 15151.573495 | lr: 0.010000
step:     3720 | loss:   2.5232 | norm:   5.4063 | time:  1087.49 | tok/s: 15081.596786 | lr: 0.010000
step:     3730 | loss:   2.5566 | norm:   5.4727 | time:  1090.22 | tok/s: 15123.110969 | lr: 0.010000
step:     3740 | loss:   2.4795 | norm:   5.0969 | time:  1092.94 | tok/s: 14931.706638 | lr: 0.010000
step:     3750 | loss:   2.8784 | norm:  11.1407 | time:  1095.67 | tok/s: 15140.770743 | lr: 0.010000
step:     3760 | loss:   2.5258 | norm:   4.9573 | time:  1098.40 | tok/s: 15088.511025 | lr: 0.010000
step:     3770 | loss:   2.4593 | norm:   5.3986 | time:  1101.14 | tok/s: 15088.511025 | lr: 0.010000
step:     3780 | loss:   2.5903 | norm:   5.0675 | time:  1103.87 | tok/s: 15127.332237 | lr: 0.010000
step:     3790 | loss:   2.5362 | norm:   4.8955 | time:  1106.59 | tok/s: 15139.076284 | lr: 0.010000
step:     3800 | loss:   2.4479 | norm:   4.9441 | time:  1109.31 | tok/s: 15089.849569 | lr: 0.010000
step:     3810 | loss:   2.5162 | norm:   4.4216 | time:  1112.04 | tok/s: 14997.952113 | lr: 0.010000
step:     3820 | loss:   2.5063 | norm:   5.3351 | time:  1114.77 | tok/s: 15142.011809 | lr: 0.010000
step:     3830 | loss:   2.7283 | norm:   5.1898 | time:  1117.49 | tok/s: 15100.460299 | lr: 0.010000
step:     3840 | loss:   2.3930 | norm:   4.4684 | time:  1120.22 | tok/s: 14682.682579 | lr: 0.010000
step:     3850 | loss:   2.5013 | norm:   5.2319 | time:  1122.95 | tok/s: 15073.273675 | lr: 0.010000
step:     3860 | loss:   2.5341 | norm:   7.9790 | time:  1125.68 | tok/s: 15113.531978 | lr: 0.010000
step:     3870 | loss:   2.4267 | norm:   4.7173 | time:  1128.40 | tok/s: 15036.110732 | lr: 0.010000
step:     3880 | loss:   2.4831 | norm:   5.1021 | time:  1131.12 | tok/s: 15117.601566 | lr: 0.010000
step:     3890 | loss:   2.4233 | norm:   4.8498 | time:  1133.84 | tok/s: 14958.475708 | lr: 0.010000
step:     3900 | loss:   2.2607 | norm:   4.6064 | time:  1136.57 | tok/s: 15110.049301 | lr: 0.010000
step:     3910 | loss:   2.5933 | norm:   7.3388 | time:  1139.29 | tok/s: 15119.796862 | lr: 0.010000
step:     3920 | loss:   2.6207 | norm:   5.9096 | time:  1142.02 | tok/s: 15033.426601 | lr: 0.010000
step:     3930 | loss:   2.4957 | norm:   4.6574 | time:  1144.75 | tok/s: 15036.110732 | lr: 0.010000
step:     3940 | loss:   2.5257 | norm:   5.1836 | time:  1147.48 | tok/s: 15114.821774 | lr: 0.010000
step:     3950 | loss:   2.5415 | norm:   4.7560 | time:  1150.20 | tok/s: 15072.427323 | lr: 0.010000
step:     3960 | loss:   2.3856 | norm:   4.7859 | time:  1152.92 | tok/s: 15044.919835 | lr: 0.010000
step:     3970 | loss:   2.5470 | norm:   4.4683 | time:  1155.65 | tok/s: 15196.525103 | lr: 0.010000
step:     3980 | loss:   2.4910 | norm:   4.1339 | time:  1158.38 | tok/s: 15080.325892 | lr: 0.010000
step:     3990 | loss:   2.5996 | norm:   5.8620 | time:  1161.11 | tok/s: 15036.334453 | lr: 0.010000
step:     4000 | loss:   2.7178 | norm:  10.0608 | time:  1163.84 | tok/s: 15139.343103 | lr: 0.010000
step:     4010 | loss:   2.6254 | norm:   5.7286 | time:  1166.56 | tok/s: 15107.391848 | lr: 0.010000
step:     4020 | loss:   2.4163 | norm:   7.5208 | time:  1169.28 | tok/s: 15028.232108 | lr: 0.010000
step:     4030 | loss:   2.2611 | norm:   4.5103 | time:  1172.01 | tok/s: 15155.663598 | lr: 0.010000
step:     4040 | loss:   2.4633 | norm:   4.7440 | time:  1174.73 | tok/s: 14987.406456 | lr: 0.010000
step:     4050 | loss:   2.5441 | norm:   6.3259 | time:  1177.46 | tok/s: 15138.609373 | lr: 0.010000
step:     4060 | loss:   2.6158 | norm:   4.8962 | time:  1180.18 | tok/s: 15085.463740 | lr: 0.010000
step:     4070 | loss:   2.4307 | norm:   4.9471 | time:  1182.91 | tok/s: 15046.408789 | lr: 0.010000
step:     4080 | loss:   2.8115 | norm:   5.6445 | time:  1185.64 | tok/s: 15050.152241 | lr: 0.010000
step:     4090 | loss:   2.7368 | norm:   5.4630 | time:  1188.36 | tok/s: 15206.546109 | lr: 0.010000
step:     4100 | loss:   2.5899 | norm:   4.7435 | time:  1191.09 | tok/s: 14581.800606 | lr: 0.010000
step:     4110 | loss:   2.3357 | norm:   5.4197 | time:  1193.82 | tok/s: 14961.328576 | lr: 0.010000
step:     4120 | loss:   2.5218 | norm:   5.7165 | time:  1196.54 | tok/s: 15092.872108 | lr: 0.010000
step:     4130 | loss:   2.6352 | norm:   4.9591 | time:  1199.27 | tok/s: 15083.530015 | lr: 0.010000
step:     4140 | loss:   2.3619 | norm:   5.1185 | time:  1202.01 | tok/s: 15048.754819 | lr: 0.010000
step:     4150 | loss:   2.4742 | norm:   6.0518 | time:  1204.73 | tok/s: 15112.694394 | lr: 0.010000
step:     4160 | loss:   2.5340 | norm:   4.5224 | time:  1207.45 | tok/s: 15133.928521 | lr: 0.010000
step:     4170 | loss:   2.4472 | norm:   5.9906 | time:  1210.18 | tok/s: 15132.448854 | lr: 0.010000
step:     4180 | loss:   2.5067 | norm:   5.3657 | time:  1212.91 | tok/s: 15114.303170 | lr: 0.010000
step:     4190 | loss:   2.4629 | norm:   5.1597 | time:  1215.64 | tok/s: 14948.908960 | lr: 0.010000
step:     4200 | loss:   2.5542 | norm:   7.2226 | time:  1218.36 | tok/s: 15178.413255 | lr: 0.010000
step:     4210 | loss:   2.8268 | norm:   4.6092 | time:  1221.08 | tok/s: 15184.235483 | lr: 0.010000
step:     4220 | loss:   2.6071 | norm:   4.8696 | time:  1223.82 | tok/s: 15075.442885 | lr: 0.010000
step:     4230 | loss:   2.5206 | norm:   6.3545 | time:  1226.55 | tok/s: 15103.301199 | lr: 0.010000
step:     4240 | loss:   2.6223 | norm:   7.9929 | time:  1229.27 | tok/s: 15178.171877 | lr: 0.010000
step:     4250 | loss:   2.4041 | norm:   5.6576 | time:  1232.01 | tok/s: 15080.974551 | lr: 0.010000
step:     4260 | loss:   2.6035 | norm:   5.5512 | time:  1234.73 | tok/s: 15086.271813 | lr: 0.010000
step:     4270 | loss:   2.4164 | norm:   4.3509 | time:  1237.45 | tok/s: 15155.997855 | lr: 0.010000
step:     4280 | loss:   2.5635 | norm:   5.7185 | time:  1240.18 | tok/s: 15183.537653 | lr: 0.010000
step:     4290 | loss:   2.5522 | norm:   4.7246 | time:  1242.92 | tok/s: 15111.484714 | lr: 0.010000
step:     4300 | loss:   2.4339 | norm:   4.4107 | time:  1245.64 | tok/s: 15184.289165 | lr: 0.010000
step:     4310 | loss:   2.5990 | norm:   5.2734 | time:  1248.37 | tok/s: 15130.942823 | lr: 0.010000
step:     4320 | loss:   2.7717 | norm:   8.8760 | time:  1251.09 | tok/s: 15148.674335 | lr: 0.010000
step:     4330 | loss:   2.6088 | norm:   6.1967 | time:  1253.82 | tok/s: 15047.159966 | lr: 0.010000
step:     4340 | loss:   2.4814 | norm:   4.7455 | time:  1256.55 | tok/s: 15083.582988 | lr: 0.010000
step:     4350 | loss:   2.3932 | norm:   4.4630 | time:  1259.27 | tok/s: 15123.044406 | lr: 0.010000
step:     4360 | loss:   2.6206 | norm:   5.1449 | time:  1262.00 | tok/s: 14633.183154 | lr: 0.010000
step:     4370 | loss:   2.5530 | norm:   5.0893 | time:  1264.73 | tok/s: 15101.854065 | lr: 0.010000
step:     4380 | loss:   2.4088 | norm:   4.9572 | time:  1267.46 | tok/s: 15189.659268 | lr: 0.010000
step:     4390 | loss:   2.5093 | norm:   6.3148 | time:  1270.18 | tok/s: 15134.568467 | lr: 0.010000
step:     4400 | loss:   2.5463 | norm:   4.7878 | time:  1272.92 | tok/s: 15019.770806 | lr: 0.010000
step:     4410 | loss:   2.2607 | norm:   5.3262 | time:  1275.65 | tok/s: 15192.453223 | lr: 0.010000
step:     4420 | loss:   2.6432 | norm:   6.9419 | time:  1278.37 | tok/s: 15189.914442 | lr: 0.010000
step:     4430 | loss:   2.3883 | norm:   5.0941 | time:  1281.09 | tok/s: 15108.800182 | lr: 0.010000
step:     4440 | loss:   2.2645 | norm:   8.2389 | time:  1283.82 | tok/s: 15130.209908 | lr: 0.010000
step:     4450 | loss:   2.4988 | norm:   4.9262 | time:  1286.55 | tok/s: 15063.559573 | lr: 0.010000
step:     4460 | loss:   2.3919 | norm:   5.3362 | time:  1289.27 | tok/s: 15161.093746 | lr: 0.010000
step:     4470 | loss:   2.7354 | norm:   4.7040 | time:  1292.00 | tok/s: 15081.331999 | lr: 0.010000
step:     4480 | loss:   2.4712 | norm:   6.1184 | time:  1294.74 | tok/s: 15089.889332 | lr: 0.010000
step:     4490 | loss:   2.6970 | norm:   7.3661 | time:  1297.47 | tok/s: 15075.098944 | lr: 0.010000
step:     4500 | loss:   2.6076 | norm:   5.4665 | time:  1300.19 | tok/s: 15093.230120 | lr: 0.010000
step:     4510 | loss:   2.5432 | norm:   6.3776 | time:  1302.92 | tok/s: 14964.964629 | lr: 0.010000
step:     4520 | loss:   2.2808 | norm:   4.5382 | time:  1305.64 | tok/s: 15162.619167 | lr: 0.010000
step:     4530 | loss:   2.3988 | norm:   4.8493 | time:  1308.37 | tok/s: 15179.499553 | lr: 0.010000
step:     4540 | loss:   2.4102 | norm:   7.3431 | time:  1311.09 | tok/s: 15073.062078 | lr: 0.010000
step:     4550 | loss:   2.4878 | norm:   5.0190 | time:  1313.83 | tok/s: 15124.908382 | lr: 0.010000
step:     4560 | loss:   2.3965 | norm:   4.9453 | time:  1316.56 | tok/s: 15194.401540 | lr: 0.010000
step:     4570 | loss:   2.4650 | norm:   5.4523 | time:  1319.28 | tok/s: 15056.786941 | lr: 0.010000
step:     4580 | loss:   2.4314 | norm:   5.2021 | time:  1322.01 | tok/s: 15104.363492 | lr: 0.010000
step:     4590 | loss:   2.3391 | norm:   6.1376 | time:  1324.73 | tok/s: 15120.768317 | lr: 0.010000
step:     4600 | loss:   2.4891 | norm:   5.0314 | time:  1327.46 | tok/s: 15139.476516 | lr: 0.010000
step:     4610 | loss:   2.5328 | norm:   4.4748 | time:  1330.18 | tok/s: 15023.566702 | lr: 0.010000
step:     4620 | loss:   2.8756 | norm:   7.7818 | time:  1332.91 | tok/s: 14154.558729 | lr: 0.010000
step:     4630 | loss:   2.5408 | norm:   5.4134 | time:  1335.65 | tok/s: 15133.595238 | lr: 0.010000
step:     4640 | loss:   2.4539 | norm:  24.8205 | time:  1338.37 | tok/s: 15007.883291 | lr: 0.010000
step:     4650 | loss:   2.5642 | norm:   4.9123 | time:  1341.10 | tok/s: 15121.380531 | lr: 0.010000
step:     4660 | loss:   2.3301 | norm:   4.7027 | time:  1343.82 | tok/s: 14940.030006 | lr: 0.010000
step:     4670 | loss:   2.6894 | norm:   5.2611 | time:  1346.54 | tok/s: 15122.565173 | lr: 0.010000
step:     4680 | loss:   2.4462 | norm:   4.9171 | time:  1349.27 | tok/s: 15208.713459 | lr: 0.010000
step:     4690 | loss:   2.4926 | norm:   5.4815 | time:  1351.99 | tok/s: 15059.756644 | lr: 0.010000
step:     4700 | loss:   2.4326 | norm:   5.5669 | time:  1354.74 | tok/s: 15084.933903 | lr: 0.010000
step:     4710 | loss:   2.2777 | norm:   6.0140 | time:  1357.46 | tok/s: 15177.823233 | lr: 0.010000
step:     4720 | loss:   2.4359 | norm:   5.1002 | time:  1360.19 | tok/s: 15052.301613 | lr: 0.010000
step:     4730 | loss:   2.6767 | norm:   5.2461 | time:  1362.91 | tok/s: 15044.366493 | lr: 0.010000
step:     4740 | loss:   2.6792 | norm:   4.5343 | time:  1365.63 | tok/s: 15136.341932 | lr: 0.010000
step:     4750 | loss:   2.5975 | norm:   5.4473 | time:  1368.36 | tok/s: 15166.675069 | lr: 0.010000
step:     4760 | loss:   2.5337 | norm:   4.0242 | time:  1371.08 | tok/s: 15063.427494 | lr: 0.010000
step:     4770 | loss:   2.5368 | norm:   4.7157 | time:  1373.82 | tok/s: 15117.614869 | lr: 0.010000
step:     4780 | loss:   2.4600 | norm:   4.9785 | time:  1376.55 | tok/s: 15087.199217 | lr: 0.010000
step:     4790 | loss:   2.2796 | norm:   5.5788 | time:  1379.27 | tok/s: 15075.151857 | lr: 0.010000
step:     4800 | loss:   2.2658 | norm:   3.8588 | time:  1381.99 | tok/s: 15097.925631 | lr: 0.010000
step:     4810 | loss:   2.6098 | norm:   5.0981 | time:  1384.72 | tok/s: 15024.131654 | lr: 0.010000
step:     4820 | loss:   2.5334 | norm:   4.4331 | time:  1387.44 | tok/s: 15068.989996 | lr: 0.010000
step:     4830 | loss:   2.8066 | norm:   4.8147 | time:  1390.16 | tok/s: 15159.100457 | lr: 0.010000
step:     4840 | loss:   2.4738 | norm:   5.9948 | time:  1392.88 | tok/s: 15056.391070 | lr: 0.010000
