W0405 16:31:45.819000 29416 site-packages\torch\_inductor\utils.py:1691] [0/0] Not enough SMs to use max_autotune_gemm mode
step:        0 | loss:   5.3040 | norm:   0.8535 | time:    23.42 | tok/s: 143.946137 | lr: 0.000100
step:     2430 | loss:   2.2999 | norm:   4.0984 | time:  1060.42 | tok/s: 20693.825633 | lr: 0.010000
step:     2440 | loss:   2.2741 | norm:   4.6076 | time:  1064.43 | tok/s: 20542.010925 | lr: 0.010000
step:     2450 | loss:   2.3642 | norm:   3.9449 | time:  1068.52 | tok/s: 20786.617556 | lr: 0.010000
step:     2460 | loss:   2.3715 | norm:   5.0277 | time:  1072.52 | tok/s: 20675.508403 | lr: 0.010000
step:     2470 | loss:   2.2925 | norm:   3.9844 | time:  1076.72 | tok/s: 20266.927595 | lr: 0.010000
step:     2480 | loss:   2.2804 | norm:   6.3716 | time:  1080.73 | tok/s: 20700.458214 | lr: 0.010000
step:     2490 | loss:   2.3135 | norm:   4.0013 | time:  1084.72 | tok/s: 20480.227053 | lr: 0.010000
step:     2500 | loss:   2.2255 | norm:   4.3078 | time:  1088.72 | tok/s: 20758.148432 | lr: 0.010000
step:     2510 | loss:   2.1984 | norm:   5.1630 | time:  1092.72 | tok/s: 20725.330798 | lr: 0.010000
step:     2520 | loss:   2.4340 | norm:   4.7801 | time:  1096.92 | tok/s: 20327.441348 | lr: 0.010000
step:     2530 | loss:   2.1199 | norm:   4.2135 | time:  1100.94 | tok/s: 20662.975267 | lr: 0.010000
step:     2540 | loss:   2.1781 | norm:   5.4938 | time:  1104.94 | tok/s: 20680.896850 | lr: 0.010000
step:     2550 | loss:   2.2508 | norm:   4.7006 | time:  1109.04 | tok/s: 20824.992586 | lr: 0.010000
step:     2560 | loss:   2.3396 | norm:   3.8085 | time:  1113.03 | tok/s: 20641.202803 | lr: 0.010000
step:     2570 | loss:   2.4199 | norm:   4.1678 | time:  1117.13 | tok/s: 20767.231989 | lr: 0.010000
step:     2580 | loss:   2.2301 | norm:   4.0131 | time:  1121.13 | tok/s: 20722.668376 | lr: 0.010000
step:     2590 | loss:   2.2759 | norm:   4.2711 | time:  1125.13 | tok/s: 20665.162498 | lr: 0.010000
step:     2600 | loss:   2.2853 | norm:   6.1552 | time:  1129.24 | tok/s: 20967.066546 | lr: 0.010000
step:     2610 | loss:   2.3329 | norm:   3.8974 | time:  1133.23 | tok/s: 20541.237247 | lr: 0.010000
step:     2620 | loss:   2.2196 | norm:   4.1374 | time:  1137.44 | tok/s: 20346.785271 | lr: 0.010000
step:     2630 | loss:   2.2603 | norm:   4.3754 | time:  1141.45 | tok/s: 20817.661926 | lr: 0.010000
step:     2640 | loss:   2.3795 | norm:   5.0214 | time:  1145.44 | tok/s: 20636.231618 | lr: 0.010000
step:     2650 | loss:   2.1370 | norm:   4.0999 | time:  1149.45 | tok/s: 19762.774936 | lr: 0.010000
step:     2660 | loss:   2.2071 | norm:   5.7942 | time:  1153.46 | tok/s: 20779.452115 | lr: 0.010000
step:     2670 | loss:   2.1891 | norm:   3.7622 | time:  1157.63 | tok/s: 20195.086472 | lr: 0.010000
step:     2680 | loss:   2.3412 | norm:   4.7394 | time:  1161.65 | tok/s: 20587.058196 | lr: 0.010000
step:     2690 | loss:   2.2891 | norm:   5.4411 | time:  1165.66 | tok/s: 20662.764025 | lr: 0.010000
step:     2700 | loss:   2.3171 | norm:   6.2554 | time:  1169.77 | tok/s: 20774.916557 | lr: 0.010000
step:     2710 | loss:   2.1874 | norm:   3.9767 | time:  1173.77 | tok/s: 20458.983991 | lr: 0.010000
step:     2720 | loss:   2.1689 | norm:   5.0138 | time:  1177.84 | tok/s: 20783.977082 | lr: 0.010000
step:     2730 | loss:   2.2100 | norm:   5.2717 | time:  1181.83 | tok/s: 20534.485390 | lr: 0.010000
step:     2740 | loss:   2.2249 | norm:   4.8133 | time:  1185.83 | tok/s: 20641.798018 | lr: 0.010000
step:     2750 | loss:   2.2828 | norm:   6.3279 | time:  1189.95 | tok/s: 20731.921047 | lr: 0.010000
step:     2760 | loss:   2.2418 | norm:   3.8950 | time:  1193.95 | tok/s: 20659.347475 | lr: 0.010000
step:     2770 | loss:   2.2558 | norm:   4.0482 | time:  1198.13 | tok/s: 19636.761926 | lr: 0.010000
step:     2780 | loss:   2.2620 | norm:   4.0893 | time:  1202.16 | tok/s: 20682.415580 | lr: 0.010000
step:     2790 | loss:   2.2733 | norm:   3.9142 | time:  1206.19 | tok/s: 20703.726198 | lr: 0.010000
step:     2800 | loss:   2.3451 | norm:   4.0874 | time:  1210.19 | tok/s: 20797.752644 | lr: 0.010000
step:     2810 | loss:   2.1310 | norm:   3.6760 | time:  1214.19 | tok/s: 20662.987694 | lr: 0.010000
step:     2820 | loss:   2.1524 | norm:   3.8287 | time:  1218.39 | tok/s: 19770.826053 | lr: 0.010000
step:     2830 | loss:   2.1797 | norm:   4.1176 | time:  1222.45 | tok/s: 20693.850560 | lr: 0.010000
step:     2840 | loss:   2.3473 | norm:   4.0362 | time:  1226.44 | tok/s: 20907.409389 | lr: 0.010000
step:     2850 | loss:   2.3466 | norm:   3.6317 | time:  1230.53 | tok/s: 20675.122733 | lr: 0.010000
step:     2860 | loss:   2.2961 | norm:   3.2776 | time:  1234.54 | tok/s: 20782.116579 | lr: 0.010000
step:     2870 | loss:   2.1484 | norm:   3.8876 | time:  1238.64 | tok/s: 20832.581027 | lr: 0.010000
step:     2880 | loss:   2.2827 | norm:   4.5723 | time:  1242.64 | tok/s: 20772.341844 | lr: 0.010000
step:     2890 | loss:   2.3017 | norm:   4.5364 | time:  1246.63 | tok/s: 20765.060747 | lr: 0.010000
step:     2900 | loss:   2.3221 | norm:   5.5133 | time:  1250.73 | tok/s: 20649.154236 | lr: 0.010000
step:     2910 | loss:   2.1096 | norm:   4.8202 | time:  1254.75 | tok/s: 20732.571545 | lr: 0.010000
step:     2920 | loss:   2.3901 | norm:   6.0410 | time:  1258.90 | tok/s: 19572.967889 | lr: 0.010000
step:     2930 | loss:   2.3748 | norm:   4.0035 | time:  1262.96 | tok/s: 20682.540076 | lr: 0.010000
step:     2940 | loss:   2.1039 | norm:   4.0295 | time:  1266.95 | tok/s: 20684.133757 | lr: 0.010000
step:     2950 | loss:   2.2604 | norm:   4.4059 | time:  1270.97 | tok/s: 20613.315828 | lr: 0.010000
step:     2960 | loss:   2.2803 | norm:   4.6306 | time:  1274.96 | tok/s: 20706.471104 | lr: 0.010000
step:     2970 | loss:   2.2705 | norm:   6.2664 | time:  1279.14 | tok/s: 19541.498342 | lr: 0.010000
step:     2980 | loss:   2.3850 | norm:   4.3939 | time:  1283.19 | tok/s: 20641.351603 | lr: 0.010000
step:     2990 | loss:   2.2740 | norm:   4.8511 | time:  1287.19 | tok/s: 20730.707726 | lr: 0.010000
step:     3000 | loss:   2.2697 | norm:   4.3239 | time:  1291.28 | tok/s: 20681.668636 | lr: 0.010000
step:     3010 | loss:   2.2456 | norm:   3.7516 | time:  1295.28 | tok/s: 20623.473706 | lr: 0.010000
step:     3020 | loss:   2.4040 | norm:   5.7360 | time:  1299.37 | tok/s: 20817.598862 | lr: 0.010000
step:     3030 | loss:   2.1509 | norm:   4.5573 | time:  1303.37 | tok/s: 20606.219916 | lr: 0.010000
step:     3040 | loss:   2.3326 | norm:   5.6258 | time:  1307.36 | tok/s: 20708.605147 | lr: 0.010000
step:     3050 | loss:   2.2891 | norm:   4.7488 | time:  1311.48 | tok/s: 20574.311715 | lr: 0.010000
step:     3060 | loss:   2.2305 | norm:   5.1754 | time:  1315.49 | tok/s: 20525.187373 | lr: 0.010000
step:     3070 | loss:   2.8251 | norm:   4.6182 | time:  1319.63 | tok/s: 19338.402312 | lr: 0.010000
step:     3080 | loss:   2.4570 | norm:   4.8597 | time:  1323.70 | tok/s: 20643.869138 | lr: 0.010000
step:     3090 | loss:   2.2506 | norm:   7.9632 | time:  1327.70 | tok/s: 20707.669109 | lr: 0.010000
step:     3100 | loss:   2.2990 | norm:   3.9179 | time:  1331.70 | tok/s: 20774.740703 | lr: 0.010000
step:     3110 | loss:   2.2485 | norm:   4.5075 | time:  1335.70 | tok/s: 20866.753208 | lr: 0.010000
step:     3120 | loss:   2.2179 | norm:   4.6088 | time:  1339.84 | tok/s: 19212.547056 | lr: 0.010000
step:     3130 | loss:   2.3983 | norm:   3.9250 | time:  1343.92 | tok/s: 20779.678317 | lr: 0.010000
step:     3140 | loss:   2.3654 | norm:   4.1086 | time:  1347.92 | tok/s: 20757.521407 | lr: 0.010000
step:     3150 | loss:   2.2021 | norm:   3.8065 | time:  1352.02 | tok/s: 20707.531830 | lr: 0.010000
step:     3160 | loss:   2.1942 | norm:   3.7534 | time:  1356.02 | tok/s: 20744.412742 | lr: 0.010000
step:     3170 | loss:   2.1635 | norm:   4.3596 | time:  1360.15 | tok/s: 18868.361080 | lr: 0.010000
step:     3180 | loss:   2.4859 | norm:   4.6864 | time:  1364.23 | tok/s: 20850.254087 | lr: 0.010000
step:     3190 | loss:   2.2692 | norm:   3.6248 | time:  1368.24 | tok/s: 20638.028902 | lr: 0.010000
step:     3200 | loss:   2.2591 | norm:   4.0534 | time:  1372.23 | tok/s: 20594.634666 | lr: 0.010000
step:     3210 | loss:   2.0820 | norm:   4.0819 | time:  1376.23 | tok/s: 20644.886247 | lr: 0.010000
step:     3220 | loss:   2.2509 | norm:   3.9755 | time:  1380.34 | tok/s: 19098.876553 | lr: 0.010000
step:     3230 | loss:   2.5347 | norm:   4.4213 | time:  1384.42 | tok/s: 20634.893154 | lr: 0.010000
step:     3240 | loss:   2.2467 | norm:   3.9480 | time:  1388.42 | tok/s: 20573.658791 | lr: 0.010000
step:     3250 | loss:   2.1613 | norm:   4.2704 | time:  1392.52 | tok/s: 19950.053863 | lr: 0.010000
step:     3260 | loss:   2.2298 | norm:   6.6846 | time:  1396.55 | tok/s: 20842.690698 | lr: 0.010000
step:     3270 | loss:   2.2901 | norm:   4.9810 | time:  1400.62 | tok/s: 20678.084054 | lr: 0.010000
step:     3280 | loss:   2.3709 | norm:   4.2009 | time:  1404.62 | tok/s: 20809.214730 | lr: 0.010000
step:     3290 | loss:   2.2048 | norm:   4.6083 | time:  1408.62 | tok/s: 19717.637589 | lr: 0.010000
step:     3300 | loss:   2.2162 | norm:   4.0592 | time:  1412.75 | tok/s: 20539.739179 | lr: 0.010000
step:     3310 | loss:   2.1882 | norm:   4.0978 | time:  1416.74 | tok/s: 20776.926532 | lr: 0.010000
step:     3320 | loss:   2.3335 | norm:   5.5357 | time:  1420.75 | tok/s: 16407.902006 | lr: 0.010000
step:     3330 | loss:   2.1892 | norm:   5.1033 | time:  1424.94 | tok/s: 20593.153484 | lr: 0.010000
step:     3340 | loss:   2.3159 | norm:   4.7314 | time:  1428.94 | tok/s: 20505.013423 | lr: 0.010000
step:     3350 | loss:   2.2918 | norm:   4.1004 | time:  1432.94 | tok/s: 20657.534056 | lr: 0.010000
step:     3360 | loss:   2.2462 | norm:   5.2456 | time:  1436.93 | tok/s: 20666.790793 | lr: 0.010000
step:     3370 | loss:   2.1987 | norm:   3.7015 | time:  1440.94 | tok/s: 16038.198073 | lr: 0.010000
step:     3380 | loss:   2.0896 | norm:   4.7842 | time:  1445.13 | tok/s: 20856.734129 | lr: 0.010000
step:     3390 | loss:   2.0265 | norm:   4.6204 | time:  1449.13 | tok/s: 20730.620172 | lr: 0.010000
step:     3400 | loss:   2.1339 | norm:  12.6543 | time:  1453.24 | tok/s: 20426.461129 | lr: 0.010000
step:     3410 | loss:   2.3326 | norm:   4.7105 | time:  1457.25 | tok/s: 20775.984308 | lr: 0.010000
step:     3420 | loss:   2.4324 | norm:   4.3972 | time:  1461.25 | tok/s: 16250.018737 | lr: 0.010000
step:     3430 | loss:   2.2287 | norm:   3.8532 | time:  1465.36 | tok/s: 20744.638181 | lr: 0.010000
step:     3440 | loss:   2.2329 | norm:   4.5104 | time:  1469.35 | tok/s: 20549.849235 | lr: 0.010000
step:     3450 | loss:   2.3156 | norm:   5.0025 | time:  1473.46 | tok/s: 20282.276643 | lr: 0.010000
step:     3460 | loss:   2.2693 | norm:   3.8723 | time:  1477.46 | tok/s: 20690.959480 | lr: 0.010000
step:     3470 | loss:   2.1284 | norm:   4.6128 | time:  1481.45 | tok/s: 18331.265111 | lr: 0.010000
step:     3480 | loss:   2.0932 | norm:   4.7110 | time:  1485.65 | tok/s: 20748.446341 | lr: 0.010000
step:     3490 | loss:   1.9946 | norm:   4.0622 | time:  1489.65 | tok/s: 20802.021110 | lr: 0.010000
step:     3500 | loss:   2.3632 | norm:   4.0070 | time:  1493.65 | tok/s: 20806.908702 | lr: 0.010000
step:     3510 | loss:   2.0204 | norm:   4.6929 | time:  1497.65 | tok/s: 20725.780853 | lr: 0.010000
step:     3520 | loss:   2.2084 | norm:   3.7316 | time:  1501.65 | tok/s: 20177.818893 | lr: 0.010000
step:     3530 | loss:   2.1451 | norm:   4.0298 | time:  1505.84 | tok/s: 20675.645257 | lr: 0.010000
step:     3540 | loss:   2.3537 | norm:   3.8147 | time:  1509.85 | tok/s: 20705.123513 | lr: 0.010000
step:     3550 | loss:   2.1718 | norm:   3.5661 | time:  1513.95 | tok/s: 20306.789924 | lr: 0.010000
step:     3560 | loss:   2.1253 | norm:   4.2570 | time:  1517.96 | tok/s: 20718.007660 | lr: 0.010000
step:     3570 | loss:   2.3029 | norm:   6.5141 | time:  1521.95 | tok/s: 20789.887644 | lr: 0.010000
step:     3580 | loss:   1.8692 | norm:   4.5463 | time:  1526.01 | tok/s: 20693.352040 | lr: 0.010000
step:     3590 | loss:   2.4648 | norm:   5.0934 | time:  1529.99 | tok/s: 20688.056752 | lr: 0.010000
step:     3600 | loss:   2.5192 | norm:   4.8740 | time:  1534.10 | tok/s: 20014.328392 | lr: 0.010000
step:     3610 | loss:   2.2404 | norm:   8.0575 | time:  1538.13 | tok/s: 20723.605771 | lr: 0.010000
step:     3620 | loss:   2.5945 | norm:   6.9040 | time:  1542.14 | tok/s: 20766.955852 | lr: 0.010000
step:     3630 | loss:   2.3622 | norm:   5.6207 | time:  1546.29 | tok/s: 20763.567498 | lr: 0.010000
step:     3640 | loss:   2.1775 | norm:   3.9384 | time:  1550.29 | tok/s: 20787.548169 | lr: 0.010000
step:     3650 | loss:   1.9706 | norm:   7.7584 | time:  1554.29 | tok/s: 20634.508998 | lr: 0.010000
step:     3660 | loss:   2.2951 | norm:   4.8909 | time:  1558.29 | tok/s: 20562.553108 | lr: 0.010000
step:     3670 | loss:   2.1279 | norm:   4.0917 | time:  1562.29 | tok/s: 20775.670252 | lr: 0.010000
step:     3680 | loss:   1.9806 | norm:   6.3862 | time:  1566.50 | tok/s: 20686.076387 | lr: 0.010000
step:     3690 | loss:   2.0197 | norm:   4.2653 | time:  1570.50 | tok/s: 20743.498511 | lr: 0.010000
step:     3700 | loss:   2.2994 | norm:   5.1867 | time:  1574.59 | tok/s: 20099.373538 | lr: 0.010000
step:     3710 | loss:   2.1304 | norm:   3.7990 | time:  1578.61 | tok/s: 20660.254303 | lr: 0.010000
step:     3720 | loss:   1.9419 | norm:   7.3018 | time:  1582.61 | tok/s: 20728.031418 | lr: 0.010000
step:     3730 | loss:   2.3520 | norm:   4.4367 | time:  1586.67 | tok/s: 20822.556872 | lr: 0.010000
step:     3740 | loss:   2.3207 | norm:   5.7562 | time:  1590.66 | tok/s: 20773.823796 | lr: 0.010000
step:     3750 | loss:   2.2616 | norm:   4.4894 | time:  1594.71 | tok/s: 19839.743980 | lr: 0.010000
step:     3760 | loss:   2.2362 | norm:   4.7342 | time:  1598.77 | tok/s: 20667.946915 | lr: 0.010000
step:     3770 | loss:   2.3041 | norm:   5.8663 | time:  1602.76 | tok/s: 20570.776564 | lr: 0.010000
step:     3780 | loss:   2.1915 | norm:   4.2989 | time:  1606.96 | tok/s: 20610.879921 | lr: 0.010000
step:     3790 | loss:   2.1392 | norm:   5.1269 | time:  1610.96 | tok/s: 20690.996860 | lr: 0.010000
step:     3800 | loss:   2.2381 | norm:   4.4798 | time:  1614.98 | tok/s: 20680.772374 | lr: 0.010000
step:     3810 | loss:   2.2223 | norm:   5.1676 | time:  1618.98 | tok/s: 20764.132147 | lr: 0.010000
step:     3820 | loss:   2.1777 | norm:   4.5491 | time:  1623.00 | tok/s: 20683.187479 | lr: 0.010000
step:     3830 | loss:   2.2177 | norm:   3.4750 | time:  1627.21 | tok/s: 20640.186056 | lr: 0.010000
step:     3840 | loss:   2.1591 | norm:   4.6431 | time:  1631.21 | tok/s: 20594.856862 | lr: 0.010000
step:     3850 | loss:   2.1949 | norm:   3.8061 | time:  1635.27 | tok/s: 19709.211412 | lr: 0.010000
step:     3860 | loss:   2.2491 | norm:   4.4007 | time:  1639.32 | tok/s: 20619.488546 | lr: 0.010000
step:     3870 | loss:   2.2540 | norm:   4.4592 | time:  1643.32 | tok/s: 20700.021729 | lr: 0.010000
step:     3880 | loss:   2.0941 | norm:   6.6068 | time:  1647.39 | tok/s: 20688.442905 | lr: 0.010000
step:     3890 | loss:   2.2846 | norm:   4.2244 | time:  1651.39 | tok/s: 20756.305089 | lr: 0.010000
step:     3900 | loss:   2.1989 | norm:   4.2391 | time:  1655.43 | tok/s: 19264.489192 | lr: 0.010000
step:     3910 | loss:   2.3464 | norm:   5.1180 | time:  1659.50 | tok/s: 20781.450399 | lr: 0.010000
step:     3920 | loss:   2.2461 | norm:   5.0993 | time:  1663.50 | tok/s: 20674.090203 | lr: 0.010000
step:     3930 | loss:   2.1785 | norm:   5.0404 | time:  1667.76 | tok/s: 20659.819513 | lr: 0.010000
step:     3940 | loss:   2.4438 | norm:   5.1778 | time:  1671.76 | tok/s: 20762.990333 | lr: 0.010000
step:     3950 | loss:   2.2502 | norm:   3.8824 | time:  1675.81 | tok/s: 19511.802782 | lr: 0.010000
step:     3960 | loss:   2.3289 | norm:   5.3538 | time:  1679.87 | tok/s: 20790.541785 | lr: 0.010000
step:     3970 | loss:   2.3072 | norm:  11.2177 | time:  1683.86 | tok/s: 20693.439279 | lr: 0.010000
step:     3980 | loss:   2.1438 | norm:   3.8837 | time:  1687.93 | tok/s: 20565.716144 | lr: 0.010000
step:     3990 | loss:   2.0659 | norm:   3.8032 | time:  1691.93 | tok/s: 20547.219417 | lr: 0.010000
step:     4000 | loss:   1.9671 | norm:   3.7586 | time:  1695.96 | tok/s: 19545.300029 | lr: 0.010000
Traceback (most recent call last):
  File "E:\Other\Tokenizer\env\src\training\train.py", line 123, in <module>
    train()
  File "E:\Other\Tokenizer\env\src\training\train.py", line 87, in train
    xs, ys = dl.next()
             ^^^^^^^^^
  File "E:\Other\Tokenizer\env\src\training\dataloader.py", line 36, in next
    self.__next_shard()
  File "E:\Other\Tokenizer\env\src\training\dataloader.py", line 22, in __next_shard
    self.__load_next_shard()
  File "E:\Other\Tokenizer\env\src\training\dataloader.py", line 29, in __load_next_shard
    np.fromfile(self.data_dir + self.shards[self.idx], dtype=">i4").astype(np.int32)
                                ~~~~~~~~~~~^^^^^^^^^^
IndexError: list index out of range
