W0408 13:47:31.513000 18488 site-packages\torch\_inductor\utils.py:1691] [0/0] Not enough SMs to use max_autotune_gemm mode
step:        0 | loss:  11.3129 | norm:   1.9483 | time:    17.75 | tok/s: 1227.964220 | lr: 0.000100
step:     2400 | loss:   3.4184 | norm:   2.2978 | time:  5000.76 | tok/s: 32036.585358 | lr: 0.010000
step:     2410 | loss:   3.2350 | norm:   2.0702 | time:  5021.27 | tok/s: 32082.476091 | lr: 0.010000
step:     2420 | loss:   3.4471 | norm:   2.0122 | time:  5041.79 | tok/s: 32036.820590 | lr: 0.010000
step:     2430 | loss:   3.4986 | norm:   2.6834 | time:  5062.35 | tok/s: 32044.443228 | lr: 0.010000
step:     2440 | loss:   3.3676 | norm:   2.0347 | time:  5082.87 | tok/s: 32060.207932 | lr: 0.010000
step:     2450 | loss:   3.4502 | norm:   2.1164 | time:  5103.38 | tok/s: 32076.257652 | lr: 0.010000
step:     2460 | loss:   3.3367 | norm:   1.9493 | time:  5123.90 | tok/s: 32037.432956 | lr: 0.010000
step:     2470 | loss:   3.3687 | norm:   3.9887 | time:  5144.42 | tok/s: 32060.178017 | lr: 0.010000
step:     2480 | loss:   3.6388 | norm:   2.1260 | time:  5164.94 | tok/s: 32083.105183 | lr: 0.010000
step:     2490 | loss:   3.3705 | norm:   1.7787 | time:  5185.46 | tok/s: 32050.081309 | lr: 0.010000
step:     2500 | loss:   3.3251 | norm:   1.9582 | time:  5205.99 | tok/s: 32091.120768 | lr: 0.010000
step:     2510 | loss:   3.3554 | norm:  16.7319 | time:  5226.51 | tok/s: 32050.395216 | lr: 0.010000
step:     2520 | loss:   3.3972 | norm:   2.2270 | time:  5249.12 | tok/s: 32082.434902 | lr: 0.010000
step:     2530 | loss:   3.2748 | norm:   2.3525 | time:  5269.63 | tok/s: 32069.211006 | lr: 0.010000
step:     2540 | loss:   3.3640 | norm:   2.4885 | time:  5290.14 | tok/s: 32108.862927 | lr: 0.010000
step:     2550 | loss:   3.3187 | norm:   1.6932 | time:  5310.66 | tok/s: 32028.820908 | lr: 0.010000
step:     2560 | loss:   3.5203 | norm:   3.4954 | time:  5331.18 | tok/s: 32111.368577 | lr: 0.010000
step:     2570 | loss:   3.2871 | norm:   2.0317 | time:  5351.70 | tok/s: 32067.153356 | lr: 0.010000
step:     2580 | loss:   3.2329 | norm:   1.9204 | time:  5372.23 | tok/s: 32048.014903 | lr: 0.010000
step:     2590 | loss:   3.2860 | norm:   2.7809 | time:  5392.75 | tok/s: 32045.347280 | lr: 0.010000
step:     2600 | loss:   3.3499 | norm:   2.5953 | time:  5413.32 | tok/s: 32030.127163 | lr: 0.010000
step:     2610 | loss:   3.3673 | norm:   1.8951 | time:  5433.85 | tok/s: 32063.596115 | lr: 0.010000
step:     2620 | loss:   3.2404 | norm:   2.9006 | time:  5454.38 | tok/s: 32067.014942 | lr: 0.010000
step:     2630 | loss:   3.3518 | norm:   1.9481 | time:  5474.91 | tok/s: 32030.940827 | lr: 0.010000
step:     2640 | loss:   3.2212 | norm:   1.8902 | time:  5495.47 | tok/s: 32066.846602 | lr: 0.010000
step:     2650 | loss:   3.2754 | norm:   2.0803 | time:  5515.98 | tok/s: 32054.607406 | lr: 0.010000
step:     2660 | loss:   3.4109 | norm:   2.0714 | time:  5536.50 | tok/s: 32029.362058 | lr: 0.010000
step:     2670 | loss:   3.5002 | norm:   2.7002 | time:  5557.02 | tok/s: 32046.624993 | lr: 0.010000
step:     2680 | loss:   3.3559 | norm:   2.3269 | time:  5577.59 | tok/s: 32041.413906 | lr: 0.010000
step:     2690 | loss:   3.2569 | norm:   2.0553 | time:  5598.11 | tok/s: 32097.082614 | lr: 0.010000
step:     2700 | loss:   3.1919 | norm:   2.2636 | time:  5618.64 | tok/s: 32042.941569 | lr: 0.010000
step:     2710 | loss:   3.3194 | norm:   2.0834 | time:  5639.15 | tok/s: 32045.705926 | lr: 0.010000
step:     2720 | loss:   3.2594 | norm:   1.8065 | time:  5659.68 | tok/s: 32046.329840 | lr: 0.010000
step:     2730 | loss:   3.1684 | norm:   1.8342 | time:  5680.24 | tok/s: 32028.824640 | lr: 0.010000
step:     2740 | loss:   3.4605 | norm:   2.5188 | time:  5700.76 | tok/s: 32039.934939 | lr: 0.010000
step:     2750 | loss:   3.2466 | norm:   1.9402 | time:  5721.29 | tok/s: 32065.342843 | lr: 0.010000
step:     2760 | loss:   3.3234 | norm:   1.9806 | time:  5741.85 | tok/s: 32044.129437 | lr: 0.010000
step:     2770 | loss:   3.1942 | norm:   1.8686 | time:  5762.43 | tok/s: 32049.046204 | lr: 0.010000
step:     2780 | loss:   3.1849 | norm:   3.0833 | time:  5782.95 | tok/s: 32060.387420 | lr: 0.010000
step:     2790 | loss:   3.3044 | norm:   2.1757 | time:  5803.52 | tok/s: 32042.131031 | lr: 0.010000
step:     2800 | loss:   3.4003 | norm:   2.9106 | time:  5824.08 | tok/s: 32052.704869 | lr: 0.010000
step:     2810 | loss:   3.1611 | norm:   1.6407 | time:  5844.60 | tok/s: 32040.480199 | lr: 0.010000
step:     2820 | loss:   3.2506 | norm:   3.3819 | time:  5865.12 | tok/s: 32073.139981 | lr: 0.010000
step:     2830 | loss:   3.3103 | norm:   2.0036 | time:  5885.64 | tok/s: 32072.904215 | lr: 0.010000
step:     2840 | loss:   3.3060 | norm:   2.8736 | time:  5906.15 | tok/s: 32052.790834 | lr: 0.010000
step:     2850 | loss:   3.3776 | norm:   1.8587 | time:  5926.68 | tok/s: 32052.248892 | lr: 0.010000
step:     2860 | loss:   3.3358 | norm:   2.0038 | time:  5947.25 | tok/s: 32079.199973 | lr: 0.010000
step:     2870 | loss:   3.2790 | norm:   1.9287 | time:  5967.77 | tok/s: 32035.349513 | lr: 0.010000
step:     2880 | loss:   3.2644 | norm:   3.3026 | time:  5988.30 | tok/s: 32048.526809 | lr: 0.010000
step:     2890 | loss:   3.2699 | norm:   2.2067 | time:  6008.84 | tok/s: 32077.185960 | lr: 0.010000
step:     2900 | loss:   3.3475 | norm:   2.2179 | time:  6029.37 | tok/s: 32040.035773 | lr: 0.010000
step:     2910 | loss:   3.3019 | norm:   2.0486 | time:  6049.89 | tok/s: 32058.446808 | lr: 0.010000
step:     2920 | loss:   3.3909 | norm:   1.7626 | time:  6070.42 | tok/s: 32040.188893 | lr: 0.010000
step:     2930 | loss:   3.2241 | norm:   2.1242 | time:  6090.99 | tok/s: 32044.144379 | lr: 0.010000
step:     2940 | loss:   3.5255 | norm:   2.3295 | time:  6111.55 | tok/s: 32042.762276 | lr: 0.010000
step:     2950 | loss:   3.2541 | norm:   2.1788 | time:  6132.06 | tok/s: 32046.722134 | lr: 0.010000
step:     2960 | loss:   3.4262 | norm:   2.1511 | time:  6152.59 | tok/s: 32084.337225 | lr: 0.010000
step:     2970 | loss:   3.3616 | norm:   1.9940 | time:  6173.15 | tok/s: 32042.597926 | lr: 0.010000
step:     2980 | loss:   3.3266 | norm:   1.8749 | time:  6193.68 | tok/s: 32043.322574 | lr: 0.010000
step:     2990 | loss:   3.3627 | norm:   2.3559 | time:  6214.21 | tok/s: 32052.510517 | lr: 0.010000
step:     3000 | loss:   3.3499 | norm:   2.1752 | time:  6234.78 | tok/s: 32081.375241 | lr: 0.010000
step:     3010 | loss:   3.3068 | norm:   8.1253 | time:  6255.30 | tok/s: 32031.078930 | lr: 0.010000
step:     3020 | loss:   3.1403 | norm:   2.0548 | time:  6277.69 | tok/s: 32055.934456 | lr: 0.010000
step:     3030 | loss:   3.3856 | norm:   2.5183 | time:  6298.21 | tok/s: 32068.806938 | lr: 0.010000
step:     3040 | loss:   3.2883 | norm:   1.9961 | time:  6318.74 | tok/s: 32038.015472 | lr: 0.010000
step:     3050 | loss:   3.3795 | norm:   1.7432 | time:  6339.26 | tok/s: 32064.815438 | lr: 0.010000
step:     3060 | loss:   3.3443 | norm:   2.1026 | time:  6359.83 | tok/s: 32032.250987 | lr: 0.010000
step:     3070 | loss:   3.3311 | norm:   2.1250 | time:  6380.36 | tok/s: 32049.943042 | lr: 0.010000
step:     3080 | loss:   3.3684 | norm:   2.0938 | time:  6400.89 | tok/s: 32030.276456 | lr: 0.010000
step:     3090 | loss:   3.3937 | norm:   2.3363 | time:  6421.49 | tok/s: 32057.299003 | lr: 0.010000
step:     3100 | loss:   3.2286 | norm:   2.0161 | time:  6442.02 | tok/s: 32036.473344 | lr: 0.010000
step:     3110 | loss:   3.2784 | norm:   2.1692 | time:  6462.55 | tok/s: 32033.732978 | lr: 0.010000
step:     3120 | loss:   3.2166 | norm:   2.3790 | time:  6483.08 | tok/s: 32073.038938 | lr: 0.010000
step:     3130 | loss:   3.2443 | norm:   2.4937 | time:  6503.60 | tok/s: 32056.326985 | lr: 0.010000
step:     3140 | loss:   3.2924 | norm:   1.8781 | time:  6524.13 | tok/s: 32052.342329 | lr: 0.010000
step:     3150 | loss:   3.2324 | norm:   1.7921 | time:  6544.68 | tok/s: 32055.530722 | lr: 0.010000
step:     3160 | loss:   3.3248 | norm:   2.2323 | time:  6565.24 | tok/s: 32054.749451 | lr: 0.010000
step:     3170 | loss:   3.2131 | norm:   1.7987 | time:  6585.76 | tok/s: 32065.122153 | lr: 0.010000
step:     3180 | loss:   3.3499 | norm:   1.9113 | time:  6606.33 | tok/s: 32070.913444 | lr: 0.010000
step:     3190 | loss:   3.2889 | norm:   1.9344 | time:  6626.87 | tok/s: 32073.794904 | lr: 0.010000
step:     3200 | loss:   3.2916 | norm:   1.7880 | time:  6647.43 | tok/s: 32049.786091 | lr: 0.010000
step:     3210 | loss:   3.3216 | norm:   2.1283 | time:  6668.06 | tok/s: 32065.776749 | lr: 0.010000
step:     3220 | loss:   3.2018 | norm:   1.7303 | time:  6688.59 | tok/s: 32055.579320 | lr: 0.010000
step:     3230 | loss:   3.2311 | norm:   1.6921 | time:  6709.11 | tok/s: 32047.480596 | lr: 0.010000
step:     3240 | loss:   3.2308 | norm:   1.8618 | time:  6729.63 | tok/s: 32074.045653 | lr: 0.010000
step:     3250 | loss:   3.1801 | norm:   1.6144 | time:  6750.20 | tok/s: 32045.268827 | lr: 0.010000
step:     3260 | loss:   3.3126 | norm:   3.2766 | time:  6770.76 | tok/s: 32055.983055 | lr: 0.010000
step:     3270 | loss:   3.2313 | norm:   2.0500 | time:  6791.30 | tok/s: 32044.603862 | lr: 0.010000
step:     3280 | loss:   3.1126 | norm:   1.9437 | time:  6811.83 | tok/s: 32051.942423 | lr: 0.010000
step:     3290 | loss:   3.1877 | norm:   2.0974 | time:  6832.35 | tok/s: 32056.136327 | lr: 0.010000
step:     3300 | loss:   3.1882 | norm:   2.2587 | time:  6852.87 | tok/s: 32050.275632 | lr: 0.010000
step:     3310 | loss:   3.2490 | norm:   1.8888 | time:  6873.39 | tok/s: 32049.748723 | lr: 0.010000
step:     3320 | loss:   3.2631 | norm:   2.2051 | time:  6893.96 | tok/s: 32044.940077 | lr: 0.010000
step:     3330 | loss:   3.2717 | norm:   1.8253 | time:  6914.48 | tok/s: 32031.489513 | lr: 0.010000
step:     3340 | loss:   3.2521 | norm:   1.8509 | time:  6935.00 | tok/s: 32056.577461 | lr: 0.010000
step:     3350 | loss:   3.2601 | norm:   2.1852 | time:  6955.53 | tok/s: 32043.210513 | lr: 0.010000
step:     3360 | loss:   3.1546 | norm:   2.0710 | time:  6976.10 | tok/s: 32047.697306 | lr: 0.010000
step:     3370 | loss:   3.2111 | norm:   1.9209 | time:  6996.63 | tok/s: 32053.160859 | lr: 0.010000
step:     3380 | loss:   3.2562 | norm:   3.2321 | time:  7017.19 | tok/s: 32043.468254 | lr: 0.010000
step:     3390 | loss:   3.3220 | norm:   2.2431 | time:  7037.76 | tok/s: 32057.893458 | lr: 0.010000
step:     3400 | loss:   3.3203 | norm:   2.0987 | time:  7058.29 | tok/s: 32058.910439 | lr: 0.010000
step:     3410 | loss:   3.3067 | norm:   2.0268 | time:  7078.82 | tok/s: 32047.047184 | lr: 0.010000
step:     3420 | loss:   3.1659 | norm:   1.8500 | time:  7099.34 | tok/s: 32046.355993 | lr: 0.010000
step:     3430 | loss:   3.2962 | norm:   2.0728 | time:  7119.87 | tok/s: 32049.468459 | lr: 0.010000
step:     3440 | loss:   3.3337 | norm:   1.7997 | time:  7140.39 | tok/s: 32065.862783 | lr: 0.010000
step:     3450 | loss:   3.3838 | norm:   3.3728 | time:  7160.96 | tok/s: 32073.929634 | lr: 0.010000
step:     3460 | loss:   3.4025 | norm:   2.9555 | time:  7181.48 | tok/s: 32036.141040 | lr: 0.010000
step:     3470 | loss:   3.2096 | norm:   2.1559 | time:  7202.01 | tok/s: 32075.954467 | lr: 0.010000
step:     3480 | loss:   3.4121 | norm:   2.2623 | time:  7222.54 | tok/s: 32032.766122 | lr: 0.010000
step:     3490 | loss:   3.4608 | norm:   3.7790 | time:  7243.06 | tok/s: 32052.308691 | lr: 0.010000
step:     3500 | loss:   3.2135 | norm:   1.8030 | time:  7263.62 | tok/s: 32045.440676 | lr: 0.010000
step:     3510 | loss:   3.4018 | norm:   1.9990 | time:  7284.15 | tok/s: 32048.063477 | lr: 0.010000
step:     3520 | loss:   3.3753 | norm:   1.9455 | time:  7304.66 | tok/s: 32048.205465 | lr: 0.010000
step:     3530 | loss:   3.2534 | norm:   1.9057 | time:  7327.21 | tok/s: 32035.203907 | lr: 0.010000
step:     3540 | loss:   3.2924 | norm:   2.1782 | time:  7347.74 | tok/s: 32079.679180 | lr: 0.010000
step:     3550 | loss:   3.2804 | norm:   2.2455 | time:  7368.26 | tok/s: 32014.570997 | lr: 0.010000
step:     3560 | loss:   3.2370 | norm:   2.3394 | time:  7388.83 | tok/s: 32060.862326 | lr: 0.010000
step:     3570 | loss:   3.3826 | norm:   2.3598 | time:  7409.39 | tok/s: 32042.934099 | lr: 0.010000
step:     3580 | loss:   3.1881 | norm:   2.1313 | time:  7429.93 | tok/s: 32054.566288 | lr: 0.010000
step:     3590 | loss:   3.3288 | norm:   2.0055 | time:  7450.49 | tok/s: 32065.376507 | lr: 0.010000
step:     3600 | loss:   3.3597 | norm:   2.1914 | time:  7471.01 | tok/s: 32028.608186 | lr: 0.010000
step:     3610 | loss:   3.2986 | norm:   2.1179 | time:  7491.54 | tok/s: 32059.007654 | lr: 0.010000
step:     3620 | loss:   3.2971 | norm:   1.9355 | time:  7512.11 | tok/s: 32047.674887 | lr: 0.010000
step:     3630 | loss:   3.3004 | norm:   2.2755 | time:  7532.63 | tok/s: 32042.037653 | lr: 0.010000
step:     3640 | loss:   3.3490 | norm:   2.9216 | time:  7553.17 | tok/s: 32046.172925 | lr: 0.010000
step:     3650 | loss:   3.2493 | norm:   1.9255 | time:  7573.69 | tok/s: 32043.655026 | lr: 0.010000
step:     3660 | loss:   3.4837 | norm:   2.1981 | time:  7594.22 | tok/s: 32040.091792 | lr: 0.010000
step:     3670 | loss:   3.2339 | norm:   2.1511 | time:  7614.75 | tok/s: 32052.772146 | lr: 0.010000
step:     3680 | loss:   3.3152 | norm:   2.0302 | time:  7635.31 | tok/s: 32027.921521 | lr: 0.010000
step:     3690 | loss:   3.2633 | norm:   1.8876 | time:  7655.84 | tok/s: 32053.310367 | lr: 0.010000
step:     3700 | loss:   3.2666 | norm:   1.9059 | time:  7676.36 | tok/s: 32034.796961 | lr: 0.010000
step:     3710 | loss:   3.3142 | norm:   2.2397 | time:  7696.89 | tok/s: 32076.407376 | lr: 0.010000
step:     3720 | loss:   3.1980 | norm:   1.6228 | time:  7717.42 | tok/s: 32070.928411 | lr: 0.010000
step:     3730 | loss:   3.3489 | norm:   1.8768 | time:  7737.94 | tok/s: 32044.753290 | lr: 0.010000
step:     3740 | loss:   3.2204 | norm:   1.8453 | time:  7758.46 | tok/s: 32035.610862 | lr: 0.010000
step:     3750 | loss:   3.3634 | norm:   3.0071 | time:  7778.99 | tok/s: 32056.308293 | lr: 0.010000
step:     3760 | loss:   3.3083 | norm:   1.8942 | time:  7799.51 | tok/s: 32032.422697 | lr: 0.010000
step:     3770 | loss:   3.2581 | norm:   1.5631 | time:  7820.04 | tok/s: 32054.712071 | lr: 0.010000
step:     3780 | loss:   3.2032 | norm:   2.2818 | time:  7840.56 | tok/s: 32047.951383 | lr: 0.010000
step:     3790 | loss:   3.2580 | norm:   2.4398 | time:  7861.09 | tok/s: 32051.680807 | lr: 0.010000
step:     3800 | loss:   3.3514 | norm:   1.9707 | time:  7881.62 | tok/s: 32039.942408 | lr: 0.010000
step:     3810 | loss:   3.1483 | norm:   1.7627 | time:  7902.15 | tok/s: 32044.058461 | lr: 0.010000
step:     3820 | loss:   3.1758 | norm:   2.6671 | time:  7922.68 | tok/s: 32038.571870 | lr: 0.010000
step:     3830 | loss:   3.1228 | norm:   1.8723 | time:  7943.22 | tok/s: 32033.501525 | lr: 0.010000
step:     3840 | loss:   3.1683 | norm:   1.7695 | time:  7963.75 | tok/s: 32046.374673 | lr: 0.010000
step:     3850 | loss:   3.1542 | norm:   2.0561 | time:  7984.29 | tok/s: 32068.234525 | lr: 0.010000
step:     3860 | loss:   3.2303 | norm:   1.6973 | time:  8004.86 | tok/s: 32035.439118 | lr: 0.010000
step:     3870 | loss:   3.1619 | norm:   1.7844 | time:  8025.39 | tok/s: 32058.544020 | lr: 0.010000
step:     3880 | loss:   3.1922 | norm:   1.9822 | time:  8045.92 | tok/s: 32041.533425 | lr: 0.010000
step:     3890 | loss:   3.1931 | norm:   2.1540 | time:  8066.46 | tok/s: 32036.223182 | lr: 0.010000
step:     3900 | loss:   3.0542 | norm:   1.6833 | time:  8086.98 | tok/s: 32045.291242 | lr: 0.010000
step:     3910 | loss:   3.1529 | norm:   4.4550 | time:  8107.52 | tok/s: 32031.653750 | lr: 0.010000
step:     3920 | loss:   3.2222 | norm:   1.8424 | time:  8128.05 | tok/s: 32055.358765 | lr: 0.010000
step:     3930 | loss:   3.2492 | norm:   2.3674 | time:  8148.59 | tok/s: 32023.167921 | lr: 0.010000
step:     3940 | loss:   3.0538 | norm:   2.0854 | time:  8169.12 | tok/s: 32028.720145 | lr: 0.010000
step:     3950 | loss:   3.3290 | norm:   2.4230 | time:  8189.65 | tok/s: 32027.126668 | lr: 0.010000
step:     3960 | loss:   3.5828 | norm:   2.7951 | time:  8210.18 | tok/s: 32048.571648 | lr: 0.010000
step:     3970 | loss:   3.3200 | norm:   1.6947 | time:  8230.71 | tok/s: 32020.291820 | lr: 0.010000
step:     3980 | loss:   3.2643 | norm:   1.9377 | time:  8251.25 | tok/s: 32022.765012 | lr: 0.010000
step:     3990 | loss:   3.3238 | norm:   1.8626 | time:  8271.83 | tok/s: 32017.789174 | lr: 0.010000
step:     4000 | loss:   3.2302 | norm:   1.7496 | time:  8292.36 | tok/s: 32052.652543 | lr: 0.010000
step:     4010 | loss:   3.2247 | norm:   1.7970 | time:  8312.89 | tok/s: 32052.495567 | lr: 0.010000
step:     4020 | loss:   3.2317 | norm:   1.6923 | time:  8333.42 | tok/s: 32002.256165 | lr: 0.010000
step:     4030 | loss:   3.1759 | norm:   1.7854 | time:  8353.97 | tok/s: 32023.074654 | lr: 0.010000
step:     4040 | loss:   3.2480 | norm:   2.0757 | time:  8374.51 | tok/s: 16036.954525 | lr: 0.010000
step:     4050 | loss:   3.3376 | norm:   2.0448 | time:  8397.07 | tok/s: 32078.383855 | lr: 0.010000
step:     4060 | loss:   3.2329 | norm:   3.2308 | time:  8417.59 | tok/s: 32054.495266 | lr: 0.010000
step:     4070 | loss:   3.2830 | norm:   1.7974 | time:  8438.16 | tok/s: 32043.811916 | lr: 0.010000
step:     4080 | loss:   3.2138 | norm:   2.2951 | time:  8458.68 | tok/s: 32047.783243 | lr: 0.010000
step:     4090 | loss:   3.2471 | norm:   1.8505 | time:  8479.21 | tok/s: 32071.268921 | lr: 0.010000
step:     4100 | loss:   3.5781 | norm:   2.5368 | time:  8499.77 | tok/s: 32061.026864 | lr: 0.010000
step:     4110 | loss:   3.2351 | norm:   2.0431 | time:  8520.28 | tok/s: 32082.685786 | lr: 0.010000
step:     4120 | loss:   3.2519 | norm:   2.3033 | time:  8540.81 | tok/s: 32044.521677 | lr: 0.010000
step:     4130 | loss:   3.2012 | norm:   1.8249 | time:  8561.33 | tok/s: 32040.498872 | lr: 0.010000
step:     4140 | loss:   3.3214 | norm:   2.1905 | time:  8581.90 | tok/s: 32049.180727 | lr: 0.010000
step:     4150 | loss:   3.2506 | norm:   1.7655 | time:  8602.43 | tok/s: 32053.979432 | lr: 0.010000
step:     4160 | loss:   3.8462 | norm:   7.7832 | time:  8622.95 | tok/s: 32060.267761 | lr: 0.010000
step:     4170 | loss:   3.3523 | norm:   1.9709 | time:  8643.47 | tok/s: 32052.491829 | lr: 0.010000
step:     4180 | loss:   3.3132 | norm:   1.8122 | time:  8664.01 | tok/s: 32041.264509 | lr: 0.010000
step:     4190 | loss:   3.1680 | norm:   1.9710 | time:  8684.54 | tok/s: 32047.727197 | lr: 0.010000
step:     4200 | loss:   3.2387 | norm:   2.7077 | time:  8705.07 | tok/s: 32061.053041 | lr: 0.010000
step:     4210 | loss:   3.3720 | norm:   1.7397 | time:  8725.59 | tok/s: 32071.407372 | lr: 0.010000
step:     4220 | loss:   3.2163 | norm:   1.9915 | time:  8746.16 | tok/s: 32042.239349 | lr: 0.010000
step:     4230 | loss:   3.1760 | norm:   1.6034 | time:  8766.68 | tok/s: 32059.254433 | lr: 0.010000
step:     4240 | loss:   3.0764 | norm:   1.9940 | time:  8787.20 | tok/s: 32030.649695 | lr: 0.010000
step:     4250 | loss:   3.3228 | norm:   2.1070 | time:  8807.73 | tok/s: 32051.041736 | lr: 0.010000
step:     4260 | loss:   3.3210 | norm:   2.2556 | time:  8828.25 | tok/s: 32065.780489 | lr: 0.010000
step:     4270 | loss:   3.4023 | norm:   2.8989 | time:  8848.79 | tok/s: 32046.669827 | lr: 0.010000
step:     4280 | loss:   3.2468 | norm:   1.7701 | time:  8869.35 | tok/s: 32053.691618 | lr: 0.010000
step:     4290 | loss:   3.2805 | norm:   2.1140 | time:  8889.91 | tok/s: 32043.841801 | lr: 0.010000
step:     4300 | loss:   3.5353 | norm:   2.3118 | time:  8910.44 | tok/s: 32045.108187 | lr: 0.010000
step:     4310 | loss:   3.1745 | norm:   1.7181 | time:  8931.01 | tok/s: 32028.899281 | lr: 0.010000
step:     4320 | loss:   3.1080 | norm:   1.8387 | time:  8951.58 | tok/s: 32057.328912 | lr: 0.010000
step:     4330 | loss:   3.2238 | norm:   1.7647 | time:  8972.11 | tok/s: 32062.335747 | lr: 0.010000
step:     4340 | loss:   3.1788 | norm:   2.0983 | time:  8992.64 | tok/s: 32032.045684 | lr: 0.010000
step:     4350 | loss:   3.2426 | norm:   1.6910 | time:  9013.17 | tok/s: 32039.404635 | lr: 0.010000
step:     4360 | loss:   3.1012 | norm:   2.4899 | time:  9033.69 | tok/s: 32052.850635 | lr: 0.010000
step:     4370 | loss:   3.1617 | norm:   1.8943 | time:  9054.22 | tok/s: 32033.979368 | lr: 0.010000
step:     4380 | loss:   3.1407 | norm:   1.7951 | time:  9074.74 | tok/s: 32044.002428 | lr: 0.010000
step:     4390 | loss:   3.1170 | norm:   1.6681 | time:  9095.27 | tok/s: 32048.511862 | lr: 0.010000
step:     4400 | loss:   3.3118 | norm:   1.9163 | time:  9115.79 | tok/s: 32047.439496 | lr: 0.010000
step:     4410 | loss:   3.1357 | norm:   2.3215 | time:  9136.31 | tok/s: 32028.694021 | lr: 0.010000
step:     4420 | loss:   3.2131 | norm:   2.3458 | time:  9156.84 | tok/s: 32062.762092 | lr: 0.010000
step:     4430 | loss:   3.0732 | norm:   1.8859 | time:  9177.37 | tok/s: 32062.477861 | lr: 0.010000
step:     4440 | loss:   3.2398 | norm:   1.8223 | time:  9197.90 | tok/s: 32035.693001 | lr: 0.010000
step:     4450 | loss:   3.1822 | norm:   1.8479 | time:  9218.43 | tok/s: 32055.781186 | lr: 0.010000
step:     4460 | loss:   3.1622 | norm:   1.8176 | time:  9238.96 | tok/s: 32040.876084 | lr: 0.010000
step:     4470 | loss:   3.1228 | norm:   1.7423 | time:  9259.49 | tok/s: 32037.470296 | lr: 0.010000
step:     4480 | loss:   3.1622 | norm:   1.9693 | time:  9280.01 | tok/s: 32045.029735 | lr: 0.010000
step:     4490 | loss:   3.1092 | norm:   1.5315 | time:  9300.54 | tok/s: 32039.509201 | lr: 0.010000
step:     4500 | loss:   3.2378 | norm:   2.0964 | time:  9321.10 | tok/s: 32044.361044 | lr: 0.010000
step:     4510 | loss:   3.3770 | norm:   2.1809 | time:  9341.62 | tok/s: 32052.390916 | lr: 0.010000
step:     4520 | loss:   3.3487 | norm:   2.7352 | time:  9362.19 | tok/s: 32039.692192 | lr: 0.010000
step:     4530 | loss:   3.2237 | norm:   1.6087 | time:  9382.72 | tok/s: 32041.062826 | lr: 0.010000
step:     4540 | loss:   3.2700 | norm:   1.8432 | time:  9403.24 | tok/s: 32072.028545 | lr: 0.010000
step:     4550 | loss:   3.2832 | norm:   2.0129 | time:  9425.72 | tok/s: 32052.005958 | lr: 0.010000
step:     4560 | loss:   3.1370 | norm:   2.1683 | time:  9446.25 | tok/s: 32038.011738 | lr: 0.010000
step:     4570 | loss:   3.3473 | norm:   1.8240 | time:  9466.79 | tok/s: 32053.239351 | lr: 0.010000
step:     4580 | loss:   3.3041 | norm:   2.0593 | time:  9487.32 | tok/s: 32032.728793 | lr: 0.010000
step:     4590 | loss:   3.1327 | norm:   2.1624 | time:  9507.86 | tok/s: 32023.496224 | lr: 0.010000
step:     4600 | loss:   3.2022 | norm:   1.4601 | time:  9528.39 | tok/s: 32023.809612 | lr: 0.010000
step:     4610 | loss:   3.2527 | norm:   1.9765 | time:  9548.93 | tok/s: 32047.951383 | lr: 0.010000
step:     4620 | loss:   3.3051 | norm:   3.0910 | time:  9569.47 | tok/s: 32062.384365 | lr: 0.010000
step:     4630 | loss:   3.2659 | norm:   1.8627 | time:  9590.00 | tok/s: 32035.872215 | lr: 0.010000
step:     4640 | loss:   3.2250 | norm:   1.8308 | time:  9610.54 | tok/s: 32037.376946 | lr: 0.010000
step:     4650 | loss:   3.2540 | norm:   1.7725 | time:  9631.11 | tok/s: 32044.622540 | lr: 0.010000
step:     4660 | loss:   3.2393 | norm:   1.6979 | time:  9651.64 | tok/s: 32047.155536 | lr: 0.010000
step:     4670 | loss:   3.1869 | norm:   1.9368 | time:  9672.17 | tok/s: 32045.552753 | lr: 0.010000
step:     4680 | loss:   3.2014 | norm:   1.7516 | time:  9692.75 | tok/s: 32046.423242 | lr: 0.010000
step:     4690 | loss:   3.1254 | norm:   3.4266 | time:  9713.28 | tok/s: 32025.357983 | lr: 0.010000
step:     4700 | loss:   3.2443 | norm:   1.8063 | time:  9733.86 | tok/s: 32036.111171 | lr: 0.010000
step:     4710 | loss:   3.3362 | norm:   1.9054 | time:  9754.40 | tok/s: 32043.916511 | lr: 0.010000
step:     4720 | loss:   3.1830 | norm:   1.4501 | time:  9774.94 | tok/s: 32040.532485 | lr: 0.010000
step:     4730 | loss:   3.2545 | norm:   2.3875 | time:  9795.47 | tok/s: 32045.336072 | lr: 0.010000
step:     4740 | loss:   3.3765 | norm:   1.7574 | time:  9816.01 | tok/s: 32049.771144 | lr: 0.010000
step:     4750 | loss:   3.3739 | norm:   2.6502 | time:  9836.55 | tok/s: 32039.583891 | lr: 0.010000
step:     4760 | loss:   3.3260 | norm:   1.7324 | time:  9857.08 | tok/s: 32034.460959 | lr: 0.010000
step:     4770 | loss:   3.2251 | norm:   2.0248 | time:  9877.61 | tok/s: 32042.422371 | lr: 0.010000
step:     4780 | loss:   3.1876 | norm:   1.5972 | time:  9898.15 | tok/s: 32043.363663 | lr: 0.010000
